number,name,position,height,weight,class,hometown
0,Yuat Alok,F,"6' 11""",225 lbs,JR,"Auckland, New Zealand"
1,Tony Johnson Jr.,G,"6' 3""",185 lbs,FR,"Eufaula, AL"
2,Matt Milon,G,"6' 4""",210 lbs,SR,"Oviedo, FL"
3,Dre Fuller Jr.,G,"6' 5""",210 lbs,FR,"Fayetteville, NC"
4,Ceasar DeJesus,G,"6' 2""",190 lbs,JR,"West New York, NJ"
5,Avery Diggs,C,"6' 11""",250 lbs,JR,"Brandon, FL"
10,Levy Renaud,G,"6' 2""",180 lbs,SO,"Fort Lauderdale, FL"
11,Xavier Grant,G,"6' 3""",180 lbs,SO,"Fort Lauderdale, FL"
12,Dazon Ingram,G,"6' 6""",205 lbs,SR,"Theodore, AL"
13,Brandon Mahan,G,"6' 5""",200 lbs,JR,"Birmingham, AL"
14,Ibrahim Famouke Doumbia,F,"6' 7""",205 lbs,SO,"Bamako, Mali"
20,Frank Bertz,G,"6' 5""",180 lbs,SR,"Hesperia, CA"
22,Darin Green Jr.,G,"6' 4""",180 lbs,FR,"Charlotte, NC"
25,Ryan Anders,F,"6' 6""",220 lbs,SO,"Tampa, FL"
30,Sean Mobley,F,"6' 8""",225 lbs,JR,"Cocoa Beach, FL"
33,Moses Bol,C,"7' 1""",225 lbs,JR,"Wua, Sudan"
35,Collin Smith,F,"6' 11""",240 lbs,JR,"Jacksonville, FL"
