number,name,position,height,weight,class,hometown
1,Stephen Clark,F,"6' 9""",190 lbs,FR,"Matthews, NC"
2,Jackson Gammons,G,"6' 2""",195 lbs,FR,"High Point, NC"
3,Rudy Fitzgibbons III,G,"6' 0""",145 lbs,FR,"Atlanta, GA"
4,Robert Guyton,G,"5' 10""",165 lbs,SO,"Myrtle Beach, SC"
5,Fletcher Abee,G,"6' 2""",180 lbs,FR,"Morganton, NC"
11,Kaiden Rice,G,"6' 6""",185 lbs,JR,"Columbia, SC"
12,Connor Kern,G,"6' 4""",190 lbs,SR,"Pickerington, OH"
13,Tyson Batiste,G,"6' 3""",200 lbs,SR,"Springfield, MO"
14,Brady Spence,F,"6' 9""",200 lbs,FR,"Douglasville, GA"
15,Jerry Higgins III,G,"5' 10""",175 lbs,SO,"Cleveland, OH"
20,Davis Guyton,F,"6' 7""",235 lbs,FR,"Myrtle Beach, SC"
23,Kaelon Harris,G,"6' 3""",225 lbs,SR,"Atlanta, GA"
25,Alex Reed,F,"6' 3""",215 lbs,JR,"Raleigh, NC"
31,Eddie Davis III,F,"6' 7""",255 lbs,SR,"Las Vegas, NV"
32,Derek Webster Jr.,F,"6' 4""",215 lbs,JR,"Tampa, FL"
33,Hayden Brown,F,"6' 5""",225 lbs,JR,"Greer, SC"
