number,name,position,height,weight,class,hometown
0,Zane Martin,G,"6' 4""",205 lbs,JR,"Philadelphia, PA"
1,Corey Manigault,F,"6' 9""",225 lbs,SR,"Suitland, MD"
2,Vance Jackson,G,"6' 9""",220 lbs,JR,"Pasadena, CA"
3,Keith McGee,G,"6' 3""",180 lbs,JR,"Rochester, NY"
4,Tavian Percy,G,"6' 5""",205 lbs,SO,"Miami, FL"
5,JaQuan Lyle,G,"6' 5""",210 lbs,SR,"Evansville, IN"
10,Makuach Maluach,G,"6' 7""",195 lbs,JR,"Sydney, NSW"
11,JJ Caldwell,G,"6' 1""",185 lbs,JR,"Houston, TX"
12,Daniel Headdings,G,"6' 2""",185 lbs,FR,"Wasilla, AK"
14,Vante Hendrix,G,"6' 5""",195 lbs,SO,"Woodland Hills, CA"
15,Carlton Bragg Jr.,F,"6' 10""",219 lbs,SR,"Cleveland, OH"
20,Clay Patterson,G,"6' 1""",175 lbs,SO,"Rio Rancho, NM"
22,Drue Drinnon,G,"6' 0""",175 lbs,SO,"Smyrna, GA"
23,Emmanuel Kuac,G,"6' 6""",195 lbs,FR,"Calgary, AB"
30,Kurt Wegscheider,G,"6' 3""",185 lbs,FR,"Bangui, Central African Republic"
33,Jordan Arroyo,F,"6' 7""",220 lbs,SO,"Albuquerque, NM"
35,Bayron Matos,F,"6' 9""",215 lbs,FR,--
