player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
D. Bernstine,F,30,5,6,0,0,2,2,0,6,6,1,0,0,1,1,12,TRUE,2016-12-07,North Dakota State,A
C. Avants,F,18,4,4,0,0,1,1,2,3,5,0,1,0,1,4,9,TRUE,2016-12-07,North Dakota State,A
G. Crandall,G,36,8,17,3,5,5,5,1,4,5,1,3,0,1,3,24,TRUE,2016-12-07,North Dakota State,A
C. Baldwin,G,28,4,9,3,5,2,3,1,5,6,2,2,0,1,3,13,TRUE,2016-12-07,North Dakota State,A
Q. Hooker,G,38,1,10,0,5,2,2,0,4,4,9,2,0,3,0,4,TRUE,2016-12-07,North Dakota State,A
J. Collins,F,15,2,3,0,1,0,0,1,1,2,0,0,1,0,2,4,FALSE,2016-12-07,North Dakota State,A
K. Walter,F,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2016-12-07,North Dakota State,A
C. Shanks,C,15,3,6,0,0,2,2,1,2,3,0,0,0,2,4,8,FALSE,2016-12-07,North Dakota State,A
B. Brown,G,16,0,3,0,2,0,0,0,2,2,1,1,0,2,0,0,FALSE,2016-12-07,North Dakota State,A
D. Pekas,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2016-12-07,North Dakota State,A
T. Blake,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2016-12-07,North Dakota State,A
TEAM,NA,NA,27,59,6,18,14,15,7,28,35,14,9,1,11,18,74,FALSE,2016-12-07,North Dakota State,A
