date,game_id,home,away
2010-01-09,300090002,Auburn,South Carolina
2010-01-09,300090036,Colorado State,Air Force
2010-01-09,300090042,Hartford,Boston University
2010-01-09,300090043,Yale,NJIT
2010-01-09,300090046,Georgetown,UConn
2010-01-09,300090055,Jacksonville State,Morehead State
2010-01-09,300090059,Georgia Tech,Duke
2010-01-09,300090066,Iowa State,North Dakota State
2010-01-09,300090084,Indiana,Illinois
2010-01-09,300090085,IUPUI,Western Illinois
2010-01-09,300090099,LSU,Alabama
2010-01-09,300090135,Minnesota,Ohio State
2010-01-09,300090142,Missouri,Kansas State
2010-01-09,300090145,Ole Miss,Mississippi State
2010-01-09,300090149,Montana,Portland State
2010-01-09,300090151,East Carolina,Marshall
2010-01-09,300090167,New Mexico,UNLV
2010-01-09,300090195,Ohio,Kent State
2010-01-09,300090197,Oklahoma State,Texas Tech
2010-01-09,300090198,Oral Roberts,Purdue Fort Wayne
2010-01-09,300090228,Clemson,Boston College
2010-01-09,300090233,South Dakota,SIU-Edwardsville
2010-01-09,300090238,Vanderbilt,Florida
2010-01-09,300090239,Baylor,Oklahoma
2010-01-09,300090245,Texas A&M,Nebraska
2010-01-09,300090248,Houston,Tulsa
2010-01-09,300090251,Texas,Colorado
2010-01-09,300090254,Utah,TCU
2010-01-09,300090256,James Madison,Towson
2010-01-09,300090275,Wisconsin,Purdue
2010-01-09,300090288,Lipscomb,South Carolina Upstate
2010-01-09,300090295,Old Dominion,Hofstra
2010-01-09,300092006,Akron,Bowling Green
2010-01-09,300092050,Ball State,Northern Illinois
2010-01-09,300092084,Buffalo,Miami (OH)
2010-01-09,300092116,UCF,Rice
2010-01-09,300092168,Dayton,Duquesne
2010-01-09,300092169,Delaware State,Winston Salem
2010-01-09,300092182,Drexel,William & Mary
2010-01-09,300092197,Eastern Illinois,SE Missouri St
2010-01-09,300092229,Florida International,Troy
2010-01-09,300092241,Gardner-Webb,Coastal Carolina
2010-01-09,300092244,George Mason,UNC Wilmington
2010-01-09,300092247,Georgia State,Northeastern
2010-01-09,300092287,Illinois State,Northern Iowa
2010-01-09,300092294,Iowa,Michigan State
2010-01-09,300092377,McNeese,UTSA
2010-01-09,300092379,Maryland-Eastern Shore,South Carolina State
2010-01-09,300092390,Miami,Wake Forest
2010-01-09,300092405,Monmouth,Bryant
2010-01-09,300092427,UNC Asheville,Charleston Southern
2010-01-09,300092429,Charlotte,St. Bonaventure
2010-01-09,300092430,UNC Greensboro,Furman
2010-01-09,300092458,Northern Colorado,Idaho State
2010-01-09,300092464,Northern Arizona,Weber State
2010-01-09,300092501,Portland,Gonzaga
2010-01-09,300092506,Presbyterian,VMI
2010-01-09,300092514,Quinnipiac,Wagner
2010-01-09,300092545,SE Louisiana,Lamar
2010-01-09,300092561,Siena,Niagara
2010-01-09,300092567,SMU,North Carolina Central
2010-01-09,300092572,Southern Miss,Memphis
2010-01-09,300092603,Saint Joseph's,Fordham
2010-01-09,300092623,Missouri State,Bradley
2010-01-09,300092635,Tennessee Tech,Eastern Kentucky
2010-01-09,300092638,UTEP,BYU
2010-01-09,300092643,The Citadel,Charleston
2010-01-09,300092649,Toledo,Central Michigan
2010-01-09,300092711,Western Michigan,Eastern Michigan
2010-01-09,300092724,Wichita State,Creighton
2010-01-09,300092737,Winthrop,Liberty
2010-01-09,300092751,Wyoming,San Diego State
2010-01-09,300092934,CSU Bakersfield,Longwood
2010-01-09,300100024,Stanford,UCLA
2010-01-09,300100025,California,USC
2010-01-09,300100068,Boise State,New Mexico State
2010-01-09,300100087,Notre Dame,West Virginia
2010-01-09,300100222,Villanova,Marquette
2010-01-09,300100270,Milwaukee,Green Bay
2010-01-09,300100325,Cleveland State,UIC
2010-01-09,300102083,Bucknell,Navy
2010-01-09,300102142,Colgate,Army
2010-01-09,300102166,Davidson,Appalachian State
2010-01-09,300102210,Elon,Wofford
2010-01-09,300102440,Nevada,San José St
2010-01-09,300102507,Providence,Rutgers
2010-01-09,300102520,Rider,Iona
2010-01-09,300102529,Sacred Heart,Mt. St. Mary's
2010-01-09,300102550,Seton Hall,Cincinnati
2010-01-09,300102754,Youngstown St,Loyola Chicago
