player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5107441,J. Walker,20,0,4,0,2,0,0,3,1,4,1,1,0,1,4,0,Alabama State,Grambling,FALSE,TRUE,2025-03-08,A
5177530,M. Octave,22,1,3,1,3,0,0,2,4,6,1,2,0,1,3,3,Alabama State,Grambling,FALSE,TRUE,2025-03-08,A
5177528,CJ Hines,31,4,11,0,3,2,2,0,1,1,1,3,0,1,2,10,Alabama State,Grambling,FALSE,TRUE,2025-03-08,A
4898331,TJ Madlock,27,7,13,1,2,1,1,2,8,10,1,2,0,3,1,16,Alabama State,Grambling,FALSE,TRUE,2025-03-08,A
4812368,A. Knox,25,4,12,1,2,5,5,1,2,3,2,2,0,1,1,14,Alabama State,Grambling,FALSE,TRUE,2025-03-08,A
5105597,D. Bass,18,1,5,0,3,0,0,1,2,3,0,2,0,0,1,2,Alabama State,Grambling,FALSE,FALSE,2025-03-08,A
5177532,U. Okon,20,1,2,0,0,0,0,3,2,5,0,0,2,1,1,2,Alabama State,Grambling,FALSE,FALSE,2025-03-08,A
5242807,M. Simpson,15,2,6,0,2,0,1,0,4,4,1,0,0,0,0,4,Alabama State,Grambling,FALSE,FALSE,2025-03-08,A
5178892,T. Mack,15,1,5,1,5,0,0,0,3,3,1,0,0,0,0,3,Alabama State,Grambling,FALSE,FALSE,2025-03-08,A
5177190,S. Fulcher,7,1,2,1,1,2,2,0,1,1,0,0,0,0,0,5,Alabama State,Grambling,FALSE,FALSE,2025-03-08,A
NA,TEAM,NA,22,63,5,23,10,11,14,29,43,8,12,2,8,13,59,Alabama State,Grambling,FALSE,FALSE,2025-03-08,A
