player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Oliver,F,36,4,6,0,0,2,4,6,6,12,1,4,8,1,2,10,TRUE,2012-01-23,Florida A&M,H
K. Gray,C,19,2,4,0,0,1,2,1,5,6,1,0,3,1,4,5,TRUE,2012-01-23,Florida A&M,H
C. Walker,G,38,6,15,2,6,0,0,2,2,4,1,1,1,1,3,14,TRUE,2012-01-23,Florida A&M,H
J. Threatt,G,37,3,3,2,2,3,4,0,1,1,9,3,0,3,1,11,TRUE,2012-01-23,Florida A&M,H
T. Tate,G,37,8,16,2,5,1,2,1,2,3,1,1,0,3,1,19,TRUE,2012-01-23,Florida A&M,H
T. Bell,F,12,1,6,1,3,1,2,0,0,0,0,0,0,0,2,4,FALSE,2012-01-23,Florida A&M,H
J. Marcellus,F,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,FALSE,2012-01-23,Florida A&M,H
J. Joyner,G,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,2012-01-23,Florida A&M,H
B. Oliver,G,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2012-01-23,Florida A&M,H
A. May,G,13,1,4,0,1,0,0,0,0,0,2,0,0,1,1,2,FALSE,2012-01-23,Florida A&M,H
TEAM,NA,NA,25,54,7,17,8,14,11,23,34,15,10,13,10,15,65,FALSE,2012-01-23,Florida A&M,H
