game_id,date,opponent,location,team_score,opp_score,record
293170066,2009-11-13,Idaho State,H,88,68,1-0 (0-0)
293190066,2009-11-15,Chicago State,H,72,50,2-0 (0-0)
293212181,2009-11-17,Drake,A,90,70,3-0 (0-0)
293260066,2009-11-22,Mississippi Valley State,H,96,55,4-0 (0-0)
293280066,2009-11-24,Tennessee State,H,84,53,5-0 (0-0)
293310066,2009-11-27,Saint Louis,N,65,54,6-0 (0-0)
293320066,2009-11-28,Northwestern,N,65,67,6-1 (0-0)
293360066,2009-12-02,Northern Iowa,H,60,63,6-2 (0-0)
293390025,2009-12-05,California,A,63,82,6-3 (0-0)
293450066,2009-12-11,Iowa,H,81,71,7-3 (0-0)
293540066,2009-12-20,Bradley,H,87,68,8-3 (0-0)
293560066,2009-12-22,North Dakota,H,83,52,9-3 (0-0)
300030066,2010-01-03,Houston,H,82,75,10-3 (0-0)
300060066,2010-01-06,Duke,N,65,86,10-4 (0-0)
300090066,2010-01-09,North Dakota State,H,73,71,11-4 (0-0)
300130066,2010-01-13,Texas,H,83,90,11-5 (0-1)
300160158,2010-01-16,Nebraska,A,56,53,12-5 (1-1)
300202641,2010-01-20,Texas Tech,A,71,78,12-6 (1-2)
300230066,2010-01-23,Kansas,H,61,84,12-7 (1-3)
300270201,2010-01-27,Oklahoma,A,84,89,12-8 (1-4)
300300066,2010-01-30,Colorado,H,64,63,13-8 (2-4)
300340239,2010-02-03,Baylor,A,63,84,13-9 (2-5)
300370066,2010-02-06,Kansas State,H,75,79,13-10 (2-6)
300410142,2010-02-10,Missouri,A,56,65,13-11 (2-7)
300442305,2010-02-13,Kansas,A,59,73,13-12 (2-8)
300480066,2010-02-17,Oklahoma State,H,64,69,13-13 (2-9)
300510066,2010-02-20,Texas A&M,H,56,60,13-14 (2-10)
300550066,2010-02-24,Nebraska,H,78,74,14-14 (3-10)
300580038,2010-02-27,Colorado,A,72,75,14-15 (3-11)
300610066,2010-03-02,Missouri,H,67,69,14-16 (3-12)
300652306,2010-03-06,Kansas State,A,85,82,15-16 (4-12)
300690251,2010-03-10,Texas,N,75,82,15-17 (4-12)
