player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
R. Hawkins,F,29,5,10,3,7,0,0,0,2,2,0,0,0,1,1,13,TRUE,2021-11-21,Colorado State,N
A. Kaluma,F,30,7,12,2,4,0,2,2,3,5,2,1,0,5,3,16,TRUE,2021-11-21,Colorado State,N
R. Kalkbrenner,C,23,5,6,0,0,3,4,2,3,5,1,2,1,2,2,13,TRUE,2021-11-21,Colorado State,N
R. Nembhard,G,34,6,11,1,3,2,2,0,4,4,5,0,0,2,1,15,TRUE,2021-11-21,Colorado State,N
A. O'Connell,G,30,4,13,1,6,0,0,1,5,6,3,0,0,0,1,9,TRUE,2021-11-21,Colorado State,N
M. Kancleris,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2021-11-21,Colorado State,N
K. Feazell,F,13,4,5,0,1,0,0,2,5,7,3,1,0,2,1,8,FALSE,2021-11-21,Colorado State,N
R. Andronikashvili,G,5,1,1,0,0,1,2,0,2,2,1,0,1,0,1,3,FALSE,2021-11-21,Colorado State,N
D. Davis,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2021-11-21,Colorado State,N
S. Osmani,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2021-11-21,Colorado State,N
J. Christofilis,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2021-11-21,Colorado State,N
T. Alexander,G,21,1,2,0,1,2,2,0,2,2,2,1,0,1,1,4,FALSE,2021-11-21,Colorado State,N
S. Mitchell,G,9,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,FALSE,2021-11-21,Colorado State,N
TEAM,NA,NA,33,60,7,22,8,12,9,28,37,18,5,2,13,12,81,FALSE,2021-11-21,Colorado State,N
