date,game_id,home,away
2007-02-08,270390005,UAB,Memphis
2007-02-08,270390006,South Alabama,Western Kentucky
2007-02-08,270390113,UMass,Rhode Island
2007-02-08,270390204,Oregon State,Arizona
2007-02-08,270390264,Washington,California
2007-02-08,270390278,Fresno State,Nevada
2007-02-08,270390325,Cleveland State,Butler
2007-02-08,270392275,Hofstra,Drexel
2007-02-08,270392433,UL Monroe,Middle Tennessee
2007-02-08,270392460,Northern Iowa,Drake
2007-02-08,270392483,Oregon,Arizona State
2007-02-08,270392670,VCU,George Mason
