date,game_id,home,away
2011-12-01,313350056,Stetson,East Tennessee State
2011-12-01,313350085,IUPUI,South Dakota State
2011-12-01,313350098,Western Kentucky,Murray State
2011-12-01,313350116,Mt. St. Mary's,St. Francis (BKN)
2011-12-01,313350149,Montana,San Francisco
2011-12-01,313350179,St. Bonaventure,Arkansas State
2011-12-01,313350232,Charleston,The Citadel
2011-12-01,313350270,Milwaukee,Loyola Chicago
2011-12-01,313350288,Lipscomb,Mercer
2011-12-01,313350290,Georgia Southern,Chattanooga
2011-12-01,313350309,Louisiana,McNeese
2011-12-01,313350324,Coastal Carolina,VMI
2011-12-01,313350357,Texas A&M-CC,Texas Tech
2011-12-01,313352026,Appalachian State,UNC Greensboro
2011-12-01,313352057,Belmont,Kennesaw State
2011-12-01,313352230,Fordham,Lehigh
2011-12-01,313352247,Georgia State,Florida International
2011-12-01,313352306,Kansas State,George Washington
2011-12-01,313352309,Kent State,Morehead State
2011-12-01,313352352,Loyola (MD),Marist
2011-12-01,313352458,Northern Colorado,Westminster (UT)
2011-12-01,313352473,Oakland,South Dakota
2011-12-01,313352506,Presbyterian,Winthrop
2011-12-01,313352514,Quinnipiac,Sacred Heart
2011-12-01,313352523,Robert Morris,Fairleigh Dickinson
2011-12-01,313352598,St. Francis (PA),Monmouth
2011-12-01,313352612,Saint Peter's,Siena
2011-12-01,313352634,Tennessee State,Middle Tennessee
2011-12-01,313352710,Western Illinois,North Dakota State
2011-12-01,313352724,Wichita State,CSU Fullerton
2011-12-01,313352739,Green Bay,UIC
2011-12-01,313352747,Wofford,Davidson
2011-12-01,313352750,Wright State,Cleveland State
2011-12-01,313352803,Bryant,Central Connecticut
2011-12-01,313352870,Purdue Fort Wayne,UMKC
2011-12-01,313352908,South Carolina Upstate,Jacksonville State
