player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
A. Harris,F,25,7,11,1,1,2,4,3,2,5,1,1,2,2,4,17,TRUE,2011-12-30,Texas State,H
T. Thomas,F,29,7,10,0,0,2,5,6,10,16,0,1,5,1,2,16,TRUE,2011-12-30,Texas State,H
J. Simmons,F,35,4,12,3,4,4,5,4,5,9,3,0,0,2,0,15,TRUE,2011-12-30,Texas State,H
J.J. Thompson,G,20,0,3,0,0,0,0,0,1,1,4,0,0,3,4,0,TRUE,2011-12-30,Texas State,H
D. Thibodeaux,G,34,4,11,3,6,0,0,1,4,5,3,0,2,2,2,11,TRUE,2011-12-30,Texas State,H
L. Gibson,F,13,1,2,0,0,2,3,3,4,7,1,0,0,3,4,4,FALSE,2011-12-30,Texas State,H
K. Van Slyke,F,13,3,4,0,0,0,0,1,1,2,0,0,0,2,4,6,FALSE,2011-12-30,Texas State,H
J. Young,G,29,9,12,4,7,3,5,2,1,3,3,2,0,5,3,25,FALSE,2011-12-30,Texas State,H
J. Jones,G,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,FALSE,2011-12-30,Texas State,H
TEAM,NA,NA,35,65,11,18,13,22,22,30,52,17,4,9,20,25,94,FALSE,2011-12-30,Texas State,H
