player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Seiferth,F,17,0,3,0,0,0,0,1,1,2,0,1,0,0,2,0,TRUE,2013-01-26,Southern Utah,A
T. Reuter,F,26,1,4,0,2,0,6,2,3,5,0,1,2,0,2,2,TRUE,2013-01-26,Southern Utah,A
V. Jois,F,30,3,6,0,0,5,6,1,6,7,2,1,2,4,3,11,TRUE,2013-01-26,Southern Utah,A
K. Winford,G,27,2,9,1,5,2,2,0,1,1,1,0,0,5,3,7,TRUE,2013-01-26,Southern Utah,A
P. Kelly,G,37,3,9,1,5,0,0,0,3,3,2,0,0,1,2,7,TRUE,2013-01-26,Southern Utah,A
C. Chiverton,F,19,4,13,3,8,3,5,2,0,2,0,3,1,1,2,14,FALSE,2013-01-26,Southern Utah,A
J. Hickert,F,18,3,7,1,4,0,0,3,4,7,1,0,2,0,3,7,FALSE,2013-01-26,Southern Utah,A
F. Jorg,C,4,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,FALSE,2013-01-26,Southern Utah,A
T. Harvey,G,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2013-01-26,Southern Utah,A
D. Hill,G,13,1,1,0,0,3,5,1,3,4,2,0,0,0,0,5,FALSE,2013-01-26,Southern Utah,A
I. Dorsey,G,6,1,2,0,0,0,0,0,0,0,0,0,0,1,1,2,FALSE,2013-01-26,Southern Utah,A
J. Forbes,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2013-01-26,Southern Utah,A
TEAM,NA,NA,18,54,6,24,13,24,14,24,38,8,6,7,12,19,55,FALSE,2013-01-26,Southern Utah,A
