player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4701984,D. N'Guessan,31,4,7,0,0,2,4,3,5,8,1,2,3,3,3,10,Kansas State,Iowa State,FALSE,TRUE,2025-02-01,A
4432976,C. Hawkins,39,5,10,3,3,4,4,3,4,7,3,4,1,1,4,17,Kansas State,Iowa State,FALSE,TRUE,2025-02-01,A
5108104,M. Jones,35,5,10,2,3,0,0,3,4,7,2,1,0,4,4,12,Kansas State,Iowa State,FALSE,TRUE,2025-02-01,A
5105805,D. McDaniel,34,8,17,3,6,1,2,0,2,2,5,1,0,5,3,20,Kansas State,Iowa State,FALSE,TRUE,2025-02-01,A
5105589,B. Hausen,31,2,6,2,5,9,9,0,4,4,1,3,0,1,2,15,Kansas State,Iowa State,FALSE,TRUE,2025-02-01,A
5037878,U. Onyenso,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Kansas State,Iowa State,FALSE,FALSE,2025-02-01,A
5240263,M. Ikegwuruka,7,1,2,0,0,2,2,2,1,3,0,0,0,0,1,4,Kansas State,Iowa State,FALSE,FALSE,2025-02-01,A
5107878,C.J. Jones,13,1,5,0,3,0,0,1,2,3,0,0,0,0,5,2,Kansas State,Iowa State,FALSE,FALSE,2025-02-01,A
4869768,D. Castillo,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Kansas State,Iowa State,FALSE,FALSE,2025-02-01,A
NA,TEAM,NA,26,58,10,20,18,21,14,25,39,12,11,5,18,22,80,Kansas State,Iowa State,FALSE,FALSE,2025-02-01,A
