player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
R. Battin,F,24,3,7,1,2,0,0,2,2,4,0,2,1,2,1,7,TRUE,2021-11-27,BYU,H
B. Carlson,C,33,6,13,1,4,4,5,2,4,6,2,1,3,1,3,17,TRUE,2021-11-27,BYU,H
R. Worster,G,36,6,10,1,2,0,0,0,6,6,5,0,0,2,2,13,TRUE,2021-11-27,BYU,H
B. Gach,G,34,1,8,1,5,1,2,0,2,2,1,1,0,2,2,4,TRUE,2021-11-27,BYU,H
D. Jenkins Jr.,G,29,2,9,2,8,3,3,0,0,0,1,0,0,2,1,9,TRUE,2021-11-27,BYU,H
D. Mahorcic,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2021-11-27,BYU,H
L. Thioune,C,7,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,FALSE,2021-11-27,BYU,H
L. Stefanovic,G,26,5,9,0,2,2,2,0,0,0,1,1,0,0,3,12,FALSE,2021-11-27,BYU,H
J. Brenchley,G,10,1,1,0,0,0,0,0,1,1,0,0,1,0,0,2,FALSE,2021-11-27,BYU,H
TEAM,NA,NA,24,57,6,23,10,12,6,22,28,10,5,5,9,12,64,FALSE,2021-11-27,BYU,H
