play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home,away,home_time_out_remaining,away_time_out_remaining,home_favored_by,game_id,date
1,1,20:00,2400,2400,PLAY,0,0,0,17,0.5,0.5,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
2,1,19:43,2383,2383,Rhamel Brown missed Two Point Layup.,0,0,0,0,0.5,0.5,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
3,1,19:43,2383,2383,George Beamon Offensive Rebound.,0,0,0,15,0.5,0.5,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
4,1,19:28,2368,2368,Demetrius Jemison Turnover.,0,0,0,13,0.5,0.5,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
5,1,19:15,2355,2355,Wesley Jenkins missed Three Point Jumper.,0,0,0,0,0.5,0.5,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
6,1,19:15,2355,2355,Manhattan Defensive Rebound.,0,0,0,27,0.5,0.5,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
7,1,18:48,2328,2328,Demetrius Jemison missed Two Point Jumper.,0,0,0,0,0.5,0.5,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
8,1,18:48,2328,2328,Ryan Bacon Defensive Rebound.,0,0,0,16,0.5,0.5,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
9,1,18:32,2312,2312,Darius Conley missed Two Point Jumper.,0,0,0,0,0.5,0.5,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
10,1,18:32,2312,2312,Rhamel Brown Defensive Rebound.,0,0,0,9,0.5,0.5,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
11,1,18:23,2303,2303,Foul on Darius Conley,0,0,0,5,0.5,0.5,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
12,1,18:18,2298,2298,Demetrius Jemison missed Two Point Jumper.,0,0,0,0,0.5,0.5,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
13,1,18:18,2298,2298,George Beamon Offensive Rebound.,0,0,0,3,0.5,0.5,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
14,1,18:15,2295,2295,George Beamon made Two Point Layup.,2,0,2,17,0.5462986002811664,0.5462986002811664,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
15,1,17:58,2278,2278,Foul on Rhamel Brown,2,0,2,0,0.5466784441662067,0.5466784441662067,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
16,1,17:58,2278,2278,Darius Conley missed Free Throw.,2,0,2,0,0.5466784441662067,0.5466784441662067,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
17,1,17:58,2278,2278,null,2,0,2,0,0.5466784441662067,0.5466784441662067,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
18,1,17:58,2278,2278,Darius Conley made Free Throw.,2,1,1,14,0.5233902982015151,0.5233902982015151,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
19,1,17:44,2264,2264,Foul on Steven Samuels,2,1,1,9,0.5235487387520344,0.5235487387520344,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
20,1,17:35,2255,2255,George Beamon missed Three Point Jumper.,2,1,1,0,0.5236510401070434,0.5236510401070434,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
21,1,17:35,2255,2255,Rhamel Brown Offensive Rebound.,2,1,1,16,0.5236510401070434,0.5236510401070434,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
22,1,17:19,2239,2239,Michael Alvarado made Two Point Jumper.,4,1,3,11,0.5710708088675566,0.5710708088675566,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
23,1,17:08,2228,2228,Nick Leon Turnover.,4,1,3,2,0.5714423463315346,0.5714423463315346,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
24,1,17:06,2226,2226,Mohamed Koita Steal.,4,1,3,5,0.5715100212274645,0.5715100212274645,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
25,1,17:01,2221,2221,Michael Alvarado missed Two Point Layup.,4,1,3,0,0.5716793653183907,0.5716793653183907,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
26,1,17:01,2221,2221,Darius Conley Block.,4,1,3,1,0.5716793653183907,0.5716793653183907,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
27,1,17:00,2220,2220,St. Peter's Defensive Rebound.,4,1,3,17,0.571713260398693,0.571713260398693,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
28,1,16:43,2203,2203,Steven Samuels made Three Point Jumper.,4,4,0,30,0.5,0.5,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
29,1,16:13,2173,2173,Rhamel Brown missed Two Point Jumper.,4,4,0,0,0.5,0.5,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
30,1,16:13,2173,2173,Nick Leon Defensive Rebound.,4,4,0,7,0.5,0.5,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
31,1,16:06,2166,2166,Nick Leon made Two Point Jumper.,4,6,-2,26,0.45076545422542874,0.45076545422542874,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
32,1,15:40,2140,2140,George Beamon missed Two Point Jumper.,4,6,-2,0,0.4501615763874862,0.4501615763874862,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
33,1,15:40,2140,2140,Ryan Bacon Defensive Rebound.,4,6,-2,6,0.4501615763874862,0.4501615763874862,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
34,1,15:34,2134,2134,Wesley Jenkins missed Three Point Jumper.,4,6,-2,0,0.45002145236819663,0.45002145236819663,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
35,1,15:34,2134,2134,Demetrius Jemison Defensive Rebound.,4,6,-2,15,0.45002145236819663,0.45002145236819663,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
36,1,15:19,2119,2119,Foul on Ryan Bacon,4,6,-2,0,0.44966980006767543,0.44966980006767543,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
37,1,15:19,2119,2119,Official TV Timeout.,4,6,-2,9,0.44966980006767543,0.44966980006767543,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
38,1,15:10,2110,2110,Mohamed Koita Turnover.,4,6,-2,1,0.44945785201816096,0.44945785201816096,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
39,1,15:09,2109,2109,Steven Samuels Steal.,4,6,-2,9,0.4494342565459519,0.4494342565459519,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
40,1,15:00,2100,2100,Wesley Jenkins missed Two Point Jumper.,4,6,-2,0,0.4492214765326713,0.4492214765326713,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
41,1,15:00,2100,2100,Rhamel Brown Block.,4,6,-2,0,0.4492214765326713,0.4492214765326713,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
42,1,15:00,2100,2100,Wesley Jenkins Offensive Rebound.,4,6,-2,12,0.4492214765326713,0.4492214765326713,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
43,1,14:48,2088,2088,Jeron Belin missed Two Point Layup.,4,6,-2,0,0.44893656071843446,0.44893656071843446,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
44,1,14:48,2088,2088,Darius Conley Offensive Rebound.,4,6,-2,2,0.44893656071843446,0.44893656071843446,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
45,1,14:46,2086,2086,Darius Conley made Free Throw.,4,7,-3,0,0.423666161683853,0.423666161683853,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
46,1,14:46,2086,2086,Foul on Demetrius Jemison,4,7,-3,0,0.423666161683853,0.423666161683853,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
47,1,14:46,2086,2086,Darius Conley made Free Throw.,4,8,-4,32,0.3988349835971185,0.3988349835971185,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
48,1,14:14,2054,2054,Foul on Nick Leon,4,8,-4,4,0.3973477412113458,0.3973477412113458,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
49,1,14:10,2050,2050,Michael Alvarado missed Two Point Layup.,4,8,-4,0,0.39716043060201,0.39716043060201,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
50,1,14:10,2050,2050,Rhamel Brown Offensive Rebound.,4,8,-4,6,0.39716043060201,0.39716043060201,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
51,1,14:04,2044,2044,Rhamel Brown made Two Point Tip Shot.,6,8,-2,12,0.4478791522221406,0.4478791522221406,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
52,1,13:52,2032,2032,Nick Leon Turnover.,6,8,-2,1,0.44758704479099776,0.44758704479099776,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
53,1,13:51,2031,2031,Kidani Brutus Steal.,6,8,-2,6,0.44756262634629046,0.44756262634629046,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
54,1,13:45,2025,2025,George Beamon made Two Point Layup.,8,8,0,0,0.5,0.5,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
55,1,13:45,2025,2025,Foul on Darius Conley,8,8,0,0,0.5,0.5,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
56,1,13:45,2025,2025,George Beamon made Free Throw.,9,8,1,16,0.526365172219088,0.526365172219088,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
57,1,13:29,2009,2009,Jeron Belin made Three Point Jumper.  Assisted by Nick Leon.,9,11,-2,16,0.4470223576140635,0.4470223576140635,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
58,1,13:13,1993,1993,Kidani Brutus missed Three Point Jumper.,9,11,-2,0,0.4466256225821303,0.4466256225821303,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
59,1,13:13,1993,1993,Manhattan Offensive Rebound.,9,11,-2,27,0.4466256225821303,0.4466256225821303,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
60,1,12:46,1966,1966,George Beamon missed Two Point Layup.,9,11,-2,0,0.4459484329686287,0.4459484329686287,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
61,1,12:46,1966,1966,Jack Hill Block.,9,11,-2,2,0.4459484329686287,0.4459484329686287,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
62,1,12:44,1964,1964,Jeron Belin Defensive Rebound.,9,11,-2,4,0.44589787165160655,0.44589787165160655,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
63,1,12:40,1960,1960,Wesley Jenkins missed Three Point Jumper.,9,11,-2,0,0.4457965794687324,0.4457965794687324,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
64,1,12:40,1960,1960,Demetrius Jemison Defensive Rebound.,9,11,-2,11,0.4457965794687324,0.4457965794687324,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
65,1,12:29,1949,1949,Demetrius Jemison made Two Point Jumper.  Assisted by Kidani Brutus.,11,11,0,20,0.5,0.5,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
66,1,12:09,1929,1929,Nick Leon made Three Point Jumper.,11,14,-3,22,0.4179198831102903,0.4179198831102903,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
67,1,11:47,1907,1907,Demetrius Jemison made Two Point Jumper.  Assisted by George Beamon.,13,14,-1,28,0.4721323802849542,0.4721323802849542,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
68,1,11:19,1879,1879,Official TV Timeout.,13,14,-1,15,0.47176914797810227,0.47176914797810227,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
69,1,11:04,1864,1864,St. Peter's Turnover.,13,14,-1,13,0.4715742448042418,0.4715742448042418,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
70,1,10:51,1851,1851,Demetrius Jemison Turnover.,13,14,-1,30,0.4714048875175046,0.4714048875175046,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
71,1,10:21,1821,1821,Blaise Ffrench missed Two Point Jumper.,13,14,-1,0,0.47101153155038505,0.47101153155038505,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
72,1,10:21,1821,1821,Kidani Brutus Block.,13,14,-1,1,0.47101153155038505,0.47101153155038505,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
73,1,10:20,1820,1820,St. Peter's Offensive Rebound.,13,14,-1,5,0.47099834121014167,0.47099834121014167,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
74,1,10:15,1815,1815,Nick Leon missed Three Point Jumper.,13,14,-1,0,0.47093229959982474,0.47093229959982474,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
75,1,10:15,1815,1815,Kidani Brutus Block.,13,14,-1,0,0.47093229959982474,0.47093229959982474,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
76,1,10:15,1815,1815,Manhattan Defensive Rebound.,13,14,-1,8,0.47093229959982474,0.47093229959982474,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
77,1,10:07,1807,1807,Demetrius Jemison missed Two Point Layup.,13,14,-1,0,0.47082630251310603,0.47082630251310603,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
78,1,10:07,1807,1807,Rhamel Brown Offensive Rebound.,13,14,-1,3,0.47082630251310603,0.47082630251310603,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
79,1,10:04,1804,1804,Rhamel Brown made Two Point Layup.,15,14,1,23,0.5292135580942247,0.5292135580942247,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
80,1,9:41,1781,1781,Jeron Belin Turnover.,15,14,1,1,0.529521443051936,0.529521443051936,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
81,1,9:40,1780,1780,Kidani Brutus Steal.,15,14,1,14,0.5295349295148085,0.5295349295148085,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
82,1,9:26,1766,1766,George Beamon made Two Point Layup.,17,14,3,0,0.5883425426209263,0.5883425426209263,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
83,1,9:26,1766,1766,Foul on Blaise Ffrench,17,14,3,0,0.5883425426209263,0.5883425426209263,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
84,1,9:26,1766,1766,George Beamon made Free Throw.,18,14,4,10,0.6168399947991066,0.6168399947991066,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
85,1,9:16,1756,1756,Jeron Belin made Three Point Jumper.  Assisted by Blaise Ffrench.,18,17,1,16,0.5298614808173907,0.5298614808173907,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
86,1,9:00,1740,1740,Foul on Blaise Ffrench,18,17,1,0,0.5300825886464002,0.5300825886464002,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
87,1,9:00,1740,1740,George Beamon missed Free Throw.,18,17,1,0,0.5300825886464002,0.5300825886464002,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
88,1,9:00,1740,1740,Ryan Bacon Defensive Rebound.,18,17,1,21,0.5300825886464002,0.5300825886464002,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
89,1,8:39,1719,1719,Ryan Bacon Turnover.,18,17,1,34,0.53037754115616,0.53037754115616,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
90,1,8:05,1685,1685,Kidani Brutus missed Two Point Jumper.,18,17,1,0,0.530867731315977,0.530867731315977,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
91,1,8:05,1685,1685,Chris Burke Defensive Rebound.,18,17,1,13,0.530867731315977,0.530867731315977,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
92,1,7:52,1672,1672,Ryan Bacon missed Two Point Jumper.,18,17,1,0,0.5310544015180408,0.5310544015180408,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
93,1,7:52,1672,1672,Jeron Belin Offensive Rebound.,18,17,1,2,0.5310544015180408,0.5310544015180408,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
94,1,7:50,1670,1670,Jeron Belin missed Two Point Layup.,18,17,1,0,0.5310828203365737,0.5310828203365737,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
95,1,7:50,1670,1670,Ryan Bacon Offensive Rebound.,18,17,1,2,0.5310828203365737,0.5310828203365737,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
96,1,7:48,1668,1668,Foul on Andrew Gabriel,18,17,1,0,0.5311111654714938,0.5311111654714938,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
97,1,7:48,1668,1668,Official TV Timeout.,18,17,1,0,0.5311111654714938,0.5311111654714938,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
98,1,7:48,1668,1668,Ryan Bacon missed Free Throw.,18,17,1,0,0.5311111654714938,0.5311111654714938,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
99,1,7:48,1668,1668,null,18,17,1,0,0.5311111654714938,0.5311111654714938,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
100,1,7:48,1668,1668,Ryan Bacon made Free Throw.,18,18,0,32,0.5,0.5,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
101,1,7:16,1636,1636,Foul on Chris Burke,18,18,0,0,0.5,0.5,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
102,1,7:16,1636,1636,Michael Alvarado made Free Throw.,19,18,1,0,0.5315564604334229,0.5315564604334229,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
103,1,7:16,1636,1636,Michael Alvarado made Free Throw.,20,18,2,10,0.5628625242965127,0.5628625242965127,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
104,1,7:06,1626,1626,Steven Samuels Turnover.,20,18,2,1,0.5631329116856477,0.5631329116856477,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
105,1,7:05,1625,1625,Rhamel Brown Steal.,20,18,2,9,0.5631598710998956,0.5631598710998956,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
106,1,6:56,1616,1616,Michael Alvarado Turnover.,20,18,2,0,0.563402019701762,0.563402019701762,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
107,1,6:56,1616,1616,Ryan Bacon Steal.,20,18,2,0,0.563402019701762,0.563402019701762,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
108,1,6:56,1616,1616,Foul on Michael Alvarado,20,18,2,16,0.563402019701762,0.563402019701762,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
109,1,6:40,1600,1600,Ryan Bacon made Two Point Layup.,20,20,0,25,0.5,0.5,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
110,1,6:15,1575,1575,Rhamel Brown missed Two Point Layup.,20,20,0,0,0.5,0.5,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
111,1,6:15,1575,1575,Rhamel Brown Offensive Rebound.,20,20,0,2,0.5,0.5,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
112,1,6:13,1573,1573,Rhamel Brown made Two Point Tip Shot.,22,20,2,25,0.5645575896075963,0.5645575896075963,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
113,1,5:48,1548,1548,Jeron Belin missed Two Point Layup.,22,20,2,0,0.5652402195651697,0.5652402195651697,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
114,1,5:48,1548,1548,Rhamel Brown Block.,22,20,2,0,0.5652402195651697,0.5652402195651697,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
115,1,5:48,1548,1548,Demetrius Jemison Defensive Rebound.,22,20,2,24,0.5652402195651697,0.5652402195651697,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
116,1,5:24,1524,1524,George Beamon missed Two Point Jumper.,22,20,2,0,0.5659127637304104,0.5659127637304104,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
117,1,5:24,1524,1524,Steven Samuels Defensive Rebound.,22,20,2,10,0.5659127637304104,0.5659127637304104,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
118,1,5:14,1514,1514,Ryan Bacon missed Two Point Layup.,22,20,2,0,0.5661997751161628,0.5661997751161628,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
119,1,5:14,1514,1514,Rhamel Brown Defensive Rebound.,22,20,2,29,0.5661997751161628,0.5661997751161628,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
120,1,4:45,1485,1485,Kidani Brutus Turnover.,22,20,2,16,0.5670610831786758,0.5670610831786758,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
121,1,4:29,1469,1469,Brandon Hall made Two Point Jumper.,22,22,0,30,0.5,0.5,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
122,1,3:59,1439,1439,Rhamel Brown missed Two Point Jumper.,22,22,0,1,0.5,0.5,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
123,1,3:58,1438,1438,Jack Hill Defensive Rebound.,22,22,0,1,0.5,0.5,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
124,1,3:57,1437,1437,Foul on Demetrius Jemison,22,22,0,0,0.5,0.5,Manhattan,Saint Peter's,6,6,NA,310232363,2011-01-23
