date,game_id,home,away
2011-01-23,310220062,Hawai'i,San José St
2011-01-23,310230077,Northwestern,Wisconsin
2011-01-23,310230152,NC State,Miami
2011-01-23,310230163,Princeton,New Jersey
2011-01-23,310230277,West Virginia,South Florida
2011-01-23,310230315,Niagara,Fairfield
2011-01-23,310232066,Binghamton,Vermont
2011-01-23,310232086,Butler,Milwaukee
2011-01-23,310232199,Eastern Michigan,Central Michigan
2011-01-23,310232287,Illinois State,Southern Illinois
2011-01-23,310232294,Iowa,Indiana
2011-01-23,310232309,Kent State,Miami (OH)
2011-01-23,310232363,Manhattan,Saint Peter's
2011-01-23,310232674,Valparaiso,Green Bay
