player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Wright,F,24,5,10,0,0,1,2,4,5,9,0,1,1,4,4,11,TRUE,2013-01-09,Charlotte,A
S. Zack,C,24,3,5,0,0,0,2,3,5,8,2,0,1,1,4,6,TRUE,2013-01-09,Charlotte,A
R. Galloway,G,36,7,29,3,14,6,7,3,6,9,0,1,0,1,4,23,TRUE,2013-01-09,Charlotte,A
T. Duren,G,38,5,14,0,4,2,2,3,1,4,5,3,0,3,4,12,TRUE,2013-01-09,Charlotte,A
S. Mills,G,25,1,3,1,3,1,2,1,0,1,1,1,0,3,1,4,TRUE,2013-01-09,Charlotte,A
D.J. Peterson,G,16,0,3,0,3,0,0,4,1,5,0,0,0,0,2,0,FALSE,2013-01-09,Charlotte,A
T. Dunn,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2013-01-09,Charlotte,A
T. Garland,G,17,4,11,0,5,1,2,1,0,1,1,1,0,1,4,9,FALSE,2013-01-09,Charlotte,A
R. Brown,G,18,0,2,0,0,0,1,2,2,4,0,1,0,0,3,0,FALSE,2013-01-09,Charlotte,A
TEAM,NA,NA,25,77,4,29,11,18,24,21,45,9,8,2,13,26,65,FALSE,2013-01-09,Charlotte,A
