player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
A. Welhouse,F,18,2,5,1,3,2,2,0,1,1,0,0,1,1,2,7,TRUE,2013-01-31,Purdue Fort Wayne,H
J. Karhoff,C,29,6,8,0,0,0,0,0,3,3,2,0,2,2,5,12,TRUE,2013-01-31,Purdue Fort Wayne,H
J. Simmons,G,33,7,11,2,4,7,8,0,4,4,2,1,0,7,1,23,TRUE,2013-01-31,Purdue Fort Wayne,H
C. Carter,G,31,3,7,0,1,1,1,0,8,8,6,1,0,2,4,7,TRUE,2013-01-31,Purdue Fort Wayne,H
A. Phillips,G,23,4,6,0,0,3,4,1,3,4,0,1,0,3,5,11,TRUE,2013-01-31,Purdue Fort Wayne,H
M. Hagerbaumer,F,8,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,FALSE,2013-01-31,Purdue Fort Wayne,H
M. Tyus,G,30,8,12,3,4,3,5,0,1,1,0,2,0,1,1,22,FALSE,2013-01-31,Purdue Fort Wayne,H
J. Coleman,G,4,1,1,0,0,0,0,0,1,1,1,1,0,1,0,2,FALSE,2013-01-31,Purdue Fort Wayne,H
C. Steffensmeier,G,24,1,1,0,0,0,0,1,2,3,2,0,0,0,3,2,FALSE,2013-01-31,Purdue Fort Wayne,H
TEAM,NA,NA,32,51,6,12,16,20,2,25,27,13,6,3,18,23,86,FALSE,2013-01-31,Purdue Fort Wayne,H
