player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
F. Nwaokorie,F,36,6,10,1,2,1,4,3,10,13,0,0,0,2,3,14,TRUE,2022-01-08,UC Davis,A
T. Rocak,F,24,6,10,0,0,4,7,1,3,4,2,0,1,3,5,16,TRUE,2022-01-08,UC Davis,A
J. Roquemore,G,33,5,7,2,2,1,1,0,1,1,4,0,0,1,2,13,TRUE,2022-01-08,UC Davis,A
B. Pope,G,30,2,8,1,2,4,6,1,3,4,0,0,0,0,3,9,TRUE,2022-01-08,UC Davis,A
J. Killingsworth,G,36,5,10,4,7,1,2,1,3,4,3,1,0,1,2,15,TRUE,2022-01-08,UC Davis,A
J. Kosakowski,F,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,2022-01-08,UC Davis,A
M. Gray,F,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2022-01-08,UC Davis,A
V. Vulikic,G,16,1,2,0,1,0,0,0,0,0,1,0,0,0,0,2,FALSE,2022-01-08,UC Davis,A
K. Rasheed,G,19,1,4,0,2,0,0,0,0,0,1,0,0,1,3,2,FALSE,2022-01-08,UC Davis,A
TEAM,NA,NA,26,52,8,17,11,20,8,21,29,11,1,1,9,18,71,FALSE,2022-01-08,UC Davis,A
