date,game_id,home,away
2010-11-26,303300001,Alaska Anchorage,Houston Baptist
2010-11-26,303300008,Arkansas,UAB
2010-11-26,303300021,San Diego State,San Diego Christian
2010-11-26,303300025,California,Notre Dame
2010-11-26,303300056,Stetson,Palm Beach Atlantic
2010-11-26,303300120,Maryland,Elon
2010-11-26,303300183,Michigan,Syracuse
2010-11-26,303300194,Ohio State,Miami (OH)
2010-11-26,303300197,Oklahoma State,Virginia Tech
2010-11-26,303300202,Tulsa,Stanford
2010-11-26,303300218,Temple,Georgia
2010-11-26,303300222,Villanova,Tennessee
2010-11-26,303300228,Clemson,South Carolina State
2010-11-26,303300253,Ball State,Southern Utah
2010-11-26,303300275,Wisconsin,Boston College
2010-11-26,303302031,Little Rock,Louisiana Tech
2010-11-26,303302046,Austin Peay,Charleston Southern
2010-11-26,303302275,Hofstra,Wagner
2010-11-26,303302287,Illinois State,South Dakota
2010-11-26,303302294,Iowa,SIU-Edwardsville
2010-11-26,303302305,Kansas,Ohio
2010-11-26,303302306,Kansas State,Texas Southern
2010-11-26,303302309,Kent State,Lehigh
2010-11-26,303302363,Manhattan,Texas A&M
2010-11-26,303302433,Jacksonville State,UL Monroe
2010-11-26,303302439,UNLV,Murray State
2010-11-26,303302473,Oakland,Southern
2010-11-26,303302520,Rider,Siena
2010-11-26,303302603,Saint Joseph's,Rutgers
2010-11-26,303302750,Richmond,Wright State
