number,name,position,height,weight,class,hometown,player_image
0,Javian Davis,F,"6' 9""",265 lbs,JR,"Canton, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592739.png
2,Ledarrius Brewer,G,"6' 5""",190 lbs,SR,"Meridian, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279897.png
3,Tavin Lovan,G,"6' 4""",195 lbs,SR,"Franklin, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397726.png
4,Eric Gaines,G,"6' 2""",165 lbs,SO,"Lithonia, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4682883.png
5,KJ Buffen,F,"6' 8""",230 lbs,SR,"Gainesville, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396968.png
10,Jordan Walker,G,"5' 11""",170 lbs,SR,"Long Island, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396656.png
12,Tony Toney,G,"6' 2""",190 lbs,SO,"Huntsville, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703133.png
15,Ty Brewer,F,"6' 7""",200 lbs,SR,"Meridian, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594149.png
21,Jon Coleman,G,"5' 10""",165 lbs,JR,"Little Rock, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593281.png
22,Seth Sigmon,F,"6' 3""",205 lbs,JR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107145.png
23,Tyler Bertram,G,"6' 3""",170 lbs,JR,"Cooperstown, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397473.png
24,Efrem Johnson,G,"6' 4""",180 lbs,FR,"Huntsville, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107144.png
25,Rongie Gordon,F,"6' 8""",225 lbs,SO,"Montgomery, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432400.png
30,Ryan Donohoo,G,"6' 0""",180 lbs,SO,"Birmingham, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4912986.png
55,Trey Jemison,C,"6' 11""",260 lbs,SR,"Birmingham, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395623.png
