player_id,number,name,position,height,weight,class,hometown,player_image
4594119,0,Yahuza Rasas,F,"6' 7""",200 lbs,SR,"St. Louis, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594119.png
5109779,1,Aquarn Butler,G,"5' 10""",170 lbs,JR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5109779.png
4593334,2,Braden Bell,F,"6' 7""",190 lbs,SR,"Rowlett, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593334.png
4397660,3,Trajan Wesley,G,"5' 9""",165 lbs,SR,"Navasota, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397660.png
4278296,4,Will Douglas,G,"6' 5""",195 lbs,SR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278296.png
4280178,5,Kortrijk Miles,G,"6' 5""",170 lbs,SR,"Dallas, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280178.png
4397884,10,Jeremiah Gambrell,G,"6' 3""",180 lbs,SR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397884.png
4896532,11,Hegel Augustin,G,"6' 3""",205 lbs,SR,"Queens, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896532.png
4703239,13,Kyle Harding,G,"6' 3""",185 lbs,SR,"Long Island, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703239.png
5109780,15,Kevin McGaskey,G,"6' 0""",170 lbs,JR,"Missouri City, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5109780.png
4398408,21,Nikkei Rutty,F,"6' 8""",235 lbs,SR,"New Rochelle, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398408.png
4897813,23,Brian Myles,F,"6' 7""",200 lbs,SO,"Shreveport, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897813.png
4897815,32,Patrick Neal,G,"6' 3""",200 lbs,FR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897815.png
5109781,33,Mckinley Harris,F,--,--,JR,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5109781.png
4703552,44,Tekorian Smith,G,"6' 5""",185 lbs,SR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703552.png
4278672,55,Ricky Nelson,G,"6' 1""",170 lbs,SR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278672.png
5110399,NA,Lennell Henry,G,--,--,--,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5110399.png
5110401,NA,Jonathan Jackson,G,--,--,--,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5110401.png
5110400,NA,Dajaun Madden,G,--,--,--,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5110400.png
