number,name,position,height,weight,class,hometown,player_image
0,Malik Battle,G,"6' 3""",170 lbs,JR,"Douglasville, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592660.png
1,Justin Steers,G,"6' 7""",205 lbs,SR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398112.png
2,Mike Hood,G,"6' 2""",195 lbs,SR,"Kansas City, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702075.png
3,Sam Sessoms,G,"6' 0""",189 lbs,SR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395880.png
4,Nendah Tarke,G,"6' 4""",200 lbs,SO,"Gaithersburg, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4704077.png
5,Greg Spurlock,G,"6' 5""",196 lbs,SO,"Ashburn, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897755.png
10,Kam'Ron Blue,G,"6' 7""",205 lbs,JR,"Greenville, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4705891.png
11,CJ Scott,G,"6' 4""",195 lbs,FR,"Severn, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107996.png
13,Alex Rojas,G,"6' 5""",210 lbs,JR,"Gaithersburg, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897756.png
20,Christian Sutton,G,"6' 3""",193 lbs,SR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397586.png
24,Daniel Titus,F,"6' 8""",210 lbs,JR,"Sydney, NSW",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897758.png
25,Isaiah Gross,G,"6' 4""",210 lbs,SO,"Lanham, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593002.png
33,Luka Tekavcic,F,"6' 11""",200 lbs,SO,"Grosuplje, Slovenia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897260.png
35,Justin Winston,F,"6' 8""",220 lbs,SR,"West Orange, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431854.png
