number,name,position,height,weight,class,hometown,player_image
0,Filip Rebraca,F,"6' 9""",230 lbs,SR,"Sombor, Serbia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398190.png
1,Ahron Ulis,G,"6' 3""",190 lbs,JR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432454.png
2,Amarion Nimmers,G,"6' 2""",173 lbs,FR,"Rock Island, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105799.png
4,Josh Dix,G,"6' 5""",192 lbs,FR,"Council Bluffs, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105800.png
5,Dasonte Bowen,G,"6' 2""",174 lbs,FR,"Boston, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105801.png
10,Dante Eldridge,G,"5' 9""",170 lbs,JR,"North Liberty, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105802.png
11,Tony Perkins,G,"6' 4""",205 lbs,JR,"Indianapolis, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433130.png
14,Carter Kingsbury,G,"6' 4""",225 lbs,FR,"Ponca, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897421.png
20,Payton Sandfort,F,"6' 7""",215 lbs,SO,"Waukee, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4697270.png
22,Patrick McCaffery,F,"6' 9""",210 lbs,JR,"Iowa City, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432836.png
23,Josh Ogundele,F,"6' 10""",275 lbs,JR,"London, England",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433231.png
24,Kris Murray,F,"6' 8""",220 lbs,JR,"Cedar Rapids, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594326.png
25,Luc Laketa,G,"6' 5""",180 lbs,SO,"Concord, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897422.png
30,Connor McCaffery,G,"6' 6""",215 lbs,SR,"Iowa City, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277950.png
44,Riley Mulvey,F,"6' 11""",245 lbs,SO,"Rotterdam, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4685004.png
