number,name,position,height,weight,class,hometown,player_image
0,Kyle Owens,F,"6' 8""",205 lbs,SR,"Calabasas, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592602.png
1,Nate Pickens,G,"6' 4""",--,FR,"El Mirage, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107152.png
2,Kaleb Smith,F,"6' 8""",--,FR,"Rancho Cucamonga, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107153.png
3,Kobe Jerome,G,"6' 4""",190 lbs,FR,"Harlem, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897679.png
4,Jamal Hartwell II,G,"5' 10""",155 lbs,SR,"Inglewood, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396817.png
5,Zyon Pullin,G,"6' 4""",195 lbs,SR,"Pleasant Hill, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592979.png
10,Niyi Olabode,G,"6' 5""",--,SO,"Orinda, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897682.png
11,Flynn Cameron,G,"6' 5""",210 lbs,SR,"Gold Coast, QLD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4293886.png
12,Jhaylon Martinez,C,"6' 11""",260 lbs,SO,"Vallejo, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897681.png
13,Vladimer Salaridze,F,"6' 7""",--,SO,"Tbilisi, Georgia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107154.png
14,Wil Tattersall,F,"6' 7""",210 lbs,JR,"Melbourne, VIC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702357.png
22,Luke Turner,F,"6' 7""",195 lbs,SO,"Temecula, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4684160.png
24,Barrington Hargress,G,"6' 0""",195 lbs,FR,"Inglewood, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4712832.png
25,Anthony Bell,G,"6' 1""",165 lbs,JR,"Chino Hills, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107155.png
30,Lachlan Olbrich,F,"6' 10""",--,FR,"Adelaide, SA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107156.png
