player_id,number,name,position,height,weight,class,hometown,player_image
5105415,0,Jaiden Delaire,F,"6' 9""",215 lbs,SR,"North Granby, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397112.png
4897205,1,Jase Townsend,G,"6' 4""",195 lbs,SR,"Dallas, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398060.png
5105416,2,Elliyas Delaire,G,"6' 2""",175 lbs,SO,"North Granby, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105413.png
4703095,3,Wayne McKinney III,G,"6' 0""",190 lbs,SO,"Coronado, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897202.png
5105413,4,Deuce Turner,G,"6' 2""",185 lbs,SO,"Coatesville, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702497.png
4397112,5,Bendji Pierre,F,"6' 8""",230 lbs,SO,"Irvington, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105414.png
4397124,10,Marcellus Earlington,G,"6' 7""",230 lbs,SR,"Stony Point, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397124.png
5121450,11,Yavuz Gultekin,F,"6' 7""",200 lbs,SR,"Ismire, Turkey",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432878.png
4432878,12,Seikou Sisoho Jawara,G,"6' 3""",210 lbs,JR,"Barcelona, Spain",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593773.png
5105417,14,Patrick Gallagher,G,"6' 0""",185 lbs,SR,"Pleasanton, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5121450.png
4398119,15,Neel Beniwal,G,"6' 5""",180 lbs,FR,"Garnet Valley, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105415.png
4897202,20,Jeremiah Nyarko,F,"6' 9""",205 lbs,FR,"Accra, Ghana",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4712865.png
4897203,21,Emmanuel Callas,G,"6' 5""",215 lbs,FR,"Oakland, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105416.png
4712865,25,Steven Jamerson II,C,"6' 10""",210 lbs,SO,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105417.png
5105414,32,Dominic Muncey,G,"6' 0""",175 lbs,SO,"San Diego, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897203.png
4593773,33,Deven Dahlke,G,"6' 2""",190 lbs,JR,"Phoenix, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703095.png
4398060,40,Patrick Caero,G,"6' 4""",195 lbs,SO,"Fort Worth, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897205.png
4702497,44,Nic Lynch,C,"6' 11""",260 lbs,SR,"Seattle, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398119.png
4278490,50,Eric Williams Jr.,G,"6' 7""",195 lbs,SR,"Port Huron, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278490.png
