number,name,position,height,weight,class,hometown,player_image
0,Blake Harris,G,"6' 0""",180 lbs,JR,"Greenville, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107367.png
1,JP Pegues,G,"6' 1""",180 lbs,SO,"Nashville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897381.png
2,Davis Molnar,F,"6' 6""",215 lbs,FR,"Fayetteville, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107368.png
3,Mike Bothwell,G,"6' 3""",195 lbs,SR,"Cleveland Heights, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398203.png
4,Ben VanderWal,F,"6' 7""",210 lbs,FR,"Elmhurst, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107369.png
5,Marcus Foster,G,"6' 4""",200 lbs,JR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431953.png
11,Carter Whitt,G,"6' 3""",185 lbs,SO,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4711679.png
12,Jonny Lawrence,F,"6' 10""",200 lbs,JR,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593667.png
13,Garrett Hien,F,"6' 9""",215 lbs,JR,"Concord, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703810.png
14,Rett Lister,G,"6' 1""",170 lbs,SR,"Easley, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593668.png
15,Tyrese Hughey,F,"6' 6""",220 lbs,SO,"Columbus, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897382.png
20,Jalen Slawson,F,"6' 7""",215 lbs,SR,"Summerville, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398207.png
22,Joe Anderson,G,"6' 0""",175 lbs,JR,"Maryville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703811.png
24,Alex Williams,F,"6' 5""",235 lbs,SO,"Xenia, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897383.png
35,James Repass,F,"6' 10""",250 lbs,SO,"Jacksonville, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897384.png
