number,name,position,height,weight,class,hometown,player_image
0,Jaxon Kohler,F,"6' 9""",240 lbs,FR,"American Fork, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105815.png
1,Pierre Brooks,G,"6' 6""",220 lbs,SO,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683731.png
2,Tyson Walker,G,"6' 1""",180 lbs,SR,"Westbury, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432129.png
3,Jaden Akins,G,"6' 4""",190 lbs,SO,"Farmington, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683730.png
5,Tre Holloman,G,"6' 2""",180 lbs,FR,"Minneapolis, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105816.png
10,Joey Hauser,F,"6' 9""",220 lbs,SR,"Stevens Point, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4295180.png
11,A.J. Hoggard,G,"6' 4""",210 lbs,JR,"Coatesville, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432206.png
13,Steven Izzo,G,"5' 8""",150 lbs,SR,"East Lansing, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592692.png
14,Davis Smith,G,"6' 0""",160 lbs,JR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702244.png
15,Carson Cooper,C,"6' 11""",230 lbs,FR,"Jackson, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105817.png
20,Nick Sanders,G,"5' 9""",170 lbs,FR,"Franklin, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105818.png
22,Mady Sissoko,C,"6' 9""",240 lbs,JR,"Bafoulabe, Mali",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433154.png
25,Malik Hall,F,"6' 8""",220 lbs,SR,"Aurora, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592693.png
43,Jason Whitens,G,"6' 6""",210 lbs,SR,"Powers, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279457.png
