number,name,position,height,weight,class,hometown,player_image
0,KJ Jenkins,G,"6' 2""",180 lbs,SR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897526.png
1,Braden Appelhans,G,"6' 7""",185 lbs,FR,"Blue Springs, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107781.png
2,Donovan Dent,G,"6' 2""",170 lbs,FR,"Riverside, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107782.png
3,Sebastian Forsling,C,"7' 0""",245 lbs,SO,"Floda, Sweden",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897528.png
4,Emmanuel Kuac,G,"6' 7""",205 lbs,JR,"Calgary, AB",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593069.png
5,Jamal Mashburn Jr.,G,"6' 2""",195 lbs,JR,"Miami, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432408.png
10,Jaelen House,G,"6' 0""",170 lbs,SR,"Phoenix, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431763.png
11,Quinton Webb,G,"6' 6""",205 lbs,FR,"San Bernardino, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107783.png
12,Jay Allen-Tovar,F,"6' 9""",220 lbs,SR,"San Jose, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897529.png
13,Javonte Johnson,G,"6' 6""",215 lbs,JR,"Colorado Springs, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683803.png
20,Safi Fino-A-Laself,G,"5' 11""",170 lbs,SR,"Las Cruces, NM",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897527.png
24,Morris Udeze,F,"6' 8""",240 lbs,SR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396681.png
32,Mac Manzanares,F,"6' 5""",200 lbs,FR,"Albuquerque, NM",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107784.png
34,Birima Seck,F,"6' 11""",200 lbs,SO,"Dakar, Senegal",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897530.png
53,Josiah Allick,F,"6' 8""",235 lbs,SR,"Lincoln, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593968.png
