player_id,number,name,position,height,weight,class,hometown,player_image
4703234,0,Turner Buttry,G,"5' 11""",165 lbs,FR,"Bowling Green, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106705.png
5106705,1,Tayshawn Comer,G,"6' 1""",190 lbs,FR,"Indianapolis, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106706.png
5106706,2,Leland Walker,G,"6' 1""",185 lbs,FR,"Indianapolis, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4712838.png
4431931,3,DaShawn Jackson,G,"6' 3""",196 lbs,SO,"Lexington, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896993.png
5106707,5,Cooper Robb,G,"6' 1""",184 lbs,SR,"Georgetown, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397469.png
4896993,10,Devontae Blanton,G,"6' 6""",214 lbs,JR,"Macedonia, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703234.png
4432013,11,Jackson Holt,G,"6' 4""",185 lbs,FR,"Cincinnati, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106707.png
5106710,12,Michael Wardy,F,"6' 7""",203 lbs,SR,"Lincoln, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896991.png
4431810,14,John Ukomadu,F,"6' 7""",195 lbs,JR,"Southfield, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106708.png
5106709,15,Dardan Kapiti,F,"6' 10""",213 lbs,JR,"Prishtina, Kosovo",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432013.png
5113519,20,Bryson Perry,G,"5' 9""",186 lbs,SO,"Richmond, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5113519.png
4397469,21,David Onanina,C,"6' 8""",230 lbs,FR,"Yaounde, Cameroon",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106709.png
5106708,24,Michael Moreno,F,"6' 7""",225 lbs,JR,"Georgetown, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431810.png
4712838,50,Isaiah Cozart,F,"6' 7""",240 lbs,SR,"Richmond, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431931.png
4896991,55,Taelon Martin,G,"6' 5""",180 lbs,JR,"Springfield, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106710.png
