number,name,position,height,weight,class,hometown,player_image
0,Colin Porter,G,"5' 9""",145 lbs,FR,"Ashland, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107070.png
1,Brody Peebles,G,"6' 2""",170 lbs,SO,"Hartselle, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897570.png
2,Darius McGhee,G,"5' 9""",180 lbs,SR,"Roxboro, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396745.png
3,Isiah Warfield,G,"6' 5""",180 lbs,JR,"Monaca, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700843.png
4,Stephen Burggraf,G,"6' 0""",160 lbs,SR,"Lynchburg, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897568.png
5,Bryson Spell,F,"6' 9""",220 lbs,FR,"Virginia Beach, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897571.png
10,JC Shirer Jr.,G,"6' 3""",195 lbs,FR,"Arlington, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107071.png
11,Jonathan Jackson,G,"6' 4""",180 lbs,JR,"Dallas, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700846.png
21,Gabriel McKay,G,"6' 2""",190 lbs,JR,"Lynchburg, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4606637.png
22,Kyle Rode,F,"6' 7""",220 lbs,SR,"Lexington, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592272.png
23,Joseph Venzant,G,"6' 3""",195 lbs,SO,"Midland, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897572.png
25,Zach Cleveland,F,"6' 7""",210 lbs,FR,"Normal, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107069.png
32,Blake Preston,F,"6' 9""",230 lbs,SR,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396747.png
33,Shiloh Robinson,F,"6' 7""",210 lbs,SR,"Kearney, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592271.png
34,Ben Southerland,F,"6' 7""",190 lbs,FR,"Cincinnati, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107072.png
