player_id,number,name,position,height,weight,class,hometown,player_image
5107867,0,Nathanial Talich,G,"6' 4""",191 lbs,FR,"Cheyenne, WY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107867.png
4433110,1,Brendan Wenzel,G,"6' 7""",204 lbs,JR,"San Antonio, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433110.png
4280268,10,Hunter Thompson,F,"6' 10""",230 lbs,SR,"Pine Bluffs, WY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280268.png
4432876,13,Jake Kyman,G,"6' 7""",213 lbs,JR,"Aliso Viejo, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432876.png
4897549,15,Nate Barnhart,F,"7' 0""",190 lbs,FR,"Lenexa, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897549.png
4431808,20,Ethan Anderson,G,"6' 1""",208 lbs,JR,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431808.png
4897551,21,Noah Reynolds,G,"6' 3""",195 lbs,SO,"Peoria, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897551.png
4432984,22,Kenny Foster,G,"6' 5""",187 lbs,SR,"Aurora, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432984.png
4431700,23,Max Agbonkpolo,G,"6' 9""",196 lbs,JR,"Laguna Niguel, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431700.png
4280267,24,Hunter Maldonado,G,"6' 7""",202 lbs,SR,"Colorado Springs, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280267.png
4703399,25,Jeremiah Oden,F,"6' 8""",201 lbs,JR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703399.png
4897552,31,Cort Roberson,G,"6' 0""",157 lbs,FR,"Arlington, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897552.png
4703396,33,Graham Ike,F,"6' 9""",255 lbs,JR,"Aurora, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703396.png
5107866,44,Caden Powell,F,"6' 10""",206 lbs,FR,"Waco, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107866.png
4703394,53,Xavier DuSell,G,"6' 4""",199 lbs,JR,"Scottsdale, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703394.png
