number,name,position,height,weight,class,hometown,player_image
0,Markeese Hastings,F,"6' 7""",195 lbs,JR,"Grand Rapids, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397025.png
1,Shemani Fuller,F,"6' 8""",205 lbs,FR,"Bronx, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898349.png
2,Tray Maddox Jr.,G,"6' 4""",200 lbs,SR,"Novi, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397779.png
3,B. Artis White,G,"5' 10""",155 lbs,JR,"Canton, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432137.png
4,JaVaughn Hannah,G,"6' 4""",205 lbs,FR,"Mount Clemens, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107997.png
5,Jefferson Monegro,G,"6' 4""",185 lbs,FR,"Lasarre, PQ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107998.png
10,Max Burton,F,"6' 9""",230 lbs,FR,"Williamston, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107999.png
11,Lamar Norman Jr.,G,"6' 1""",175 lbs,SR,"Grand Rapids, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396803.png
12,Seth Hubbard,G,"6' 4""",175 lbs,FR,"Jonesboro, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108000.png
20,Owen Lobsinger,F,"6' 9""",225 lbs,SO,"Flint, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898347.png
21,Gus Etchison,G,"5' 11""",145 lbs,SO,"Arcadia, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898348.png
22,Titus Wright,C,"6' 8""",220 lbs,JR,"Thomasville, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593454.png
23,Tafari Simms,F,"6' 6""",212 lbs,SR,"Hamilton, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108001.png
24,Elisha Warren,G,"6' 2""",175 lbs,FR,"Woodhaven, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108002.png
33,Jack Stefanski,F,"6' 6""",205 lbs,FR,"Frankfort, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898350.png
