number,name,position,height,weight,class,hometown,player_image
0,Demond Robinson,F,"6' 8""",264 lbs,SR,"Montgomery, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433069.png
1,Terrell Burden,G,"5' 10""",170 lbs,SR,"Smyrna, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592262.png
2,Simeon Cottle,G,"6' 1""",165 lbs,FR,"College Park, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106660.png
3,Chris Youngblood,G,"6' 4""",218 lbs,JR,"Tuscaloosa, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4706557.png
4,Cole LaRue,F,"6' 9""",236 lbs,JR,"Mobile, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700838.png
5,Brandon Stroud,G,"6' 6""",200 lbs,JR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433177.png
10,Alex Peterson,F,"6' 7""",218 lbs,SR,"Tappahannock, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700839.png
13,Kasen Jennings,G,"6' 3""",202 lbs,JR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700841.png
15,Yves Nkomba,C,"6' 11""",220 lbs,JR,"Leeds, England",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106661.png
21,Armani Harris,G,"6' 6""",204 lbs,SR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592264.png
22,Spencer Rodgers,G,"6' 4""",188 lbs,SR,"Buford, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397715.png
23,Ahmad Johnson,G,"6' 4""",195 lbs,JR,"Punta Gorda, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106662.png
24,Quincy Ademokoya,G,"6' 6""",185 lbs,JR,"Bloomington, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4602022.png
30,Matt Brown,G,"6' 5""",185 lbs,SO,"Stockbridge, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106663.png
31,Charles Stone,G,"6' 2""",170 lbs,FR,"Columbus, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106664.png
33,Eric Holland,G,"5' 8""",145 lbs,FR,"Rome, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106665.png
