player_id,number,name,position,height,weight,class,hometown,player_image
4432201,0,Isaiah Cottrell,F,"6' 11""",245 lbs,SO,"Las Vegas, NV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432201.png
4592214,1,Jalen Hill,F,"6' 6""",230 lbs,SR,"Las Vegas, NV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592214.png
4432918,2,Justin Webster,G,"6' 3""",190 lbs,SR,"Dallas, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432918.png
4433263,3,Shane Nowell,G,"6' 6""",220 lbs,JR,"Seattle, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433263.png
5176262,5,Rob Whaley Jr.,F,"6' 7""",260 lbs,JR,"Farmington, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176262.png
4432854,10,Kalib Boone,F,"6' 9""",215 lbs,SR,"Tulsa, OK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432854.png
4873093,11,Dedan Thomas Jr.,G,"6' 1""",170 lbs,FR,"Las Vegas, NV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4873093.png
5176263,12,Jacob Bannarbie,F,"6' 9""",230 lbs,FR,"Anchorage, AK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176263.png
5101624,13,Brooklyn Hicks,G,"6' 3""",185 lbs,FR,"Seattle, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5101624.png
4396969,15,Luis Rodriguez,G,"6' 6""",220 lbs,SR,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396969.png
4431901,20,Keylan Boone,F,"6' 8""",200 lbs,SR,"Tulsa, OK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431901.png
5107862,22,Karl Jones,F,"6' 10""",260 lbs,SR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107862.png
4897088,24,Jackie Johnson III,G,"5' 11""",185 lbs,JR,"Wichita, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897088.png
5107863,31,Nick Walters,G,"6' 1""",185 lbs,SR,"Henderson, NV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107863.png
