player_id,number,name,position,height,weight,class,hometown,player_image
5143601,0,Jasai Miles,G,"6' 6""",205 lbs,FR,"Miami, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5143601.png
5107085,1,Jah Nze,G,"6' 4""",224 lbs,SO,"Oviedo, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107085.png
4700852,2,Chaz Lanier,G,"6' 4""",199 lbs,JR,"Nashville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700852.png
5176208,3,Mason Lee,G,"6' 7""",187 lbs,FR,"Jacksonville Beach, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176208.png
5107084,4,Trent Coleman,F,"6' 6""",196 lbs,JR,"Ridgeland, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107084.png
4396774,5,Dorian James,G,"6' 7""",213 lbs,SR,"Winter Haven, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396774.png
4432036,11,Nate Lliteras,G,"6' 6""",216 lbs,JR,"Seward, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432036.png
5176209,12,Jaylen Smith,G,"5' 11""",175 lbs,FR,"Ocoee, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176209.png
4897616,13,Max Hrdlicka,G,"6' 6""",207 lbs,SO,"Brunswick, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897616.png
4897615,21,Brandon Rasmussen,G,"6' 4""",183 lbs,JR,"Christiansted, Virgin Islands",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897615.png
4593081,32,Jake van der Heijden,F,"6' 8""",225 lbs,SR,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593081.png
4897999,33,Oscar Berry,G,"6' 5""",193 lbs,JR,"Melbourne, Australia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897999.png
5176210,55,Ametri Moss,G,"6' 0""",163 lbs,JR,"Clarksville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5176210.png
