player_id,number,name,position,height,weight,class,hometown,player_image
4702099,1,Ahmard Harvey,F,"6' 7""",195 lbs,JR,"Freeport, GB",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593884.png
5108710,2,Jaden House,G,"6' 3""",201 lbs,JR,"Richmond, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702104.png
4702100,3,Ahmil Flowers,G,"6' 4""",180 lbs,JR,"Greensboro, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702102.png
4702102,4,Alex Holt,F,"6' 8""",245 lbs,JR,"Lexington, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702103.png
4593884,5,Bryant Randleman,G,"6' 3""",190 lbs,SR,"Durham, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592743.png
4702103,10,Emmanuel Izunabor,F,"6' 8""",217 lbs,SR,"Fayetteville, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431998.png
4702104,11,Abdoulaye Thiam,G,"6' 3""",180 lbs,SO,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897426.png
4706630,12,Bryson Childress,G,"5' 8""",150 lbs,JR,"Albemarle, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702100.png
4431998,13,Liam Carney,G,"6' 6""",195 lbs,FR,"Minneapolis, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108710.png
4897635,15,Justin Taylor,G,"6' 3""",175 lbs,FR,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108711.png
5108713,23,Brock Williams,G,"5' 10""",171 lbs,SO,"Burlington, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897634.png
5108712,24,Sam Perez,F,"6' 8""",210 lbs,FR,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108712.png
4592743,31,AJ Hoynack,G,"6' 2""",180 lbs,JR,"Miami, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4706630.png
5108711,40,Camren Little,G,"6' 3""",190 lbs,SO,"Mint Hill, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108713.png
4897426,42,Jake Koverman,F,"6' 5""",192 lbs,SO,"Severna Park, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897635.png
4897634,55,Zack Austin,F,"6' 5""",201 lbs,FR,"Winston-Salem, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702099.png
