player_id,number,name,position,height,weight,class,hometown,player_image
4592976,0,Sean Halloran,G,"6' 0""",160 lbs,SR,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4609101.png
4431950,2,JaDun Michael,G,"6' 5""",198 lbs,JR,"Burlington, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4602028.png
4278553,3,Max Mackinnon,G,"6' 5""",205 lbs,FR,"Brisbane, QLD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105785.png
4609101,4,Sam Sherry,F,"6' 10""",220 lbs,SO,"Mechanicsburg, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897697.png
4396962,5,Torrence Watson,G,"6' 5""",199 lbs,SR,"St. Louis, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396952.png
5105786,11,RJ Noord,G,"6' 3""",170 lbs,SO,"Decatur, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897698.png
5105785,13,Otto Luessenhop,F,"6' 8""",190 lbs,FR,"Amagansett, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105786.png
5106257,14,Zac Ervin,G,"6' 5""",201 lbs,SR,"Gate City, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431950.png
4602028,21,Jerald Gillens-Butler,G,"6' 5""",227 lbs,SR,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278553.png
4897698,22,LA Pratt,G,"6' 5""",185 lbs,FR,"Columbus, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105787.png
5105787,24,Austin Williams,G,"6' 1""",175 lbs,FR,"Laurel, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105788.png
4897697,30,Andrew Junkin,C,"7' 0""",236 lbs,SR,"New Hope, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396962.png
5105789,33,John Bowen III,F,"6' 9""",215 lbs,SR,"Bladenboro, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592976.png
4396952,55,Deandre Smart,F,"6' 6""",230 lbs,FR,"Savannah, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105789.png
5105788,NA,Hunter Mcintosh,G,--,--,--,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106257.png
