number,name,position,height,weight,class,hometown,player_image
0,Cedquavious Hunter,G,"6' 0""",--,FR,"Como, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108717.png
1,Kaleb Higgins,G,"5' 10""",155 lbs,JR,"Pine Bluff, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897654.png
2,Travis Henson,F,"6' 6""",195 lbs,SR,"Oxon Hill, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702471.png
3,Dalph Panopio,G,"6' 1""",180 lbs,SO,"Rome, Italy",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897653.png
4,Antavion Collum,G,"6' 8""",240 lbs,JR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432856.png
5,Naseem Gaskin,G,"6' 4""",185 lbs,SO,"Oakland, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397143.png
10,Marvin McGhee III,G,"6' 4""",180 lbs,SO,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108718.png
11,Kaseem Watson,G,"6' 7""",180 lbs,FR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108719.png
13,Kareem Watson,G,"6' 7""",180 lbs,FR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108720.png
21,Ugnius Jarusevicius,F,"6' 10""",220 lbs,FR,"Alytus, Lithuania",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108721.png
22,Cameron Smith,F,"6' 7""",205 lbs,SR,"Okolona, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702472.png
23,Ivan Reynolds,G,"6' 4""",200 lbs,SO,"Pompano Beach, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897656.png
55,Modestas Kancleris,F,"6' 9""",210 lbs,SO,"Kaunas, Lithuania",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701556.png
