player_id,number,name,position,height,weight,class,hometown,player_image
4431831,0,Dan Skillings Jr.,G,"6' 6""",205 lbs,FR,"Blackwood, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105811.png
4897054,1,Kalu Ezikpe,F,"6' 8""",235 lbs,SR,"Lawrenceville, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397564.png
4592898,2,Landers Nolley II,G,"6' 7""",220 lbs,SR,"Fairburn, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395684.png
4397202,3,Mika Adams-Woods,G,"6' 3""",180 lbs,JR,"Syracuse, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431831.png
4397564,5,David DeJulius,G,"6' 0""",200 lbs,SR,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397202.png
4703828,10,Rob Phinisee,G,"6' 1""",190 lbs,SR,"Lafayette, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397010.png
5105813,11,CJ Anthony,G,"6' 0""",195 lbs,SO,"Columbus, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897054.png
4701192,13,Josh Reed,G,"6' 7""",220 lbs,FR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105812.png
4395622,15,John Newman III,G,"6' 5""",205 lbs,SR,"Greensboro, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395622.png
4395684,21,Chase Kirkwood,G,"6' 1""",195 lbs,SO,"Phoenix, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105813.png
4432075,24,Jeremiah Davenport,G,"6' 7""",215 lbs,JR,"Cincinnati, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592898.png
4397010,30,Viktor Lakhin,F,"6' 11""",240 lbs,SO,"Anapa, Russia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701192.png
5105812,32,Jarrett Hensley,F,"6' 8""",220 lbs,SO,"Merriam, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703828.png
5105811,33,Ody Oguama,F,"6' 9""",225 lbs,JR,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432075.png
5105814,44,Sage Tolentino,F,"7' 1""",230 lbs,FR,"Kaneohe, HI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105814.png
