number,name,position,height,weight,class,hometown,player_image
0,Nate Heise,G,"6' 5""",191 lbs,SO,"Lake City, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703912.png
1,Cole Henry,F,"6' 9""",235 lbs,SO,"Oskaloosa, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433004.png
2,Ege Peksari,G,"6' 4""",195 lbs,FR,"Ismire, Turkey",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107886.png
3,Landon Wolf,G,"6' 5""",195 lbs,FR,"Cedar Falls, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897478.png
4,Trey Campbell,G,"6' 3""",170 lbs,FR,"Cedar Falls, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107887.png
12,Charlie Miller,G,"6' 0""",165 lbs,FR,"Lumberton, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107888.png
13,Bowen Born,G,"5' 11""",170 lbs,SO,"Norwalk, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703913.png
15,Michael Duax,G,"6' 6""",215 lbs,FR,"Dubuque, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897479.png
20,Chase Courbat,F,"6' 9""",235 lbs,FR,"Cedar Falls, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897480.png
23,Derek Krogmann,F,"6' 7""",235 lbs,SO,"Manchester, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592718.png
30,Hunter Jacobson,G,"6' 1""",175 lbs,FR,"Cedar Falls, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107889.png
32,Tytan Anderson,G,"6' 6""",185 lbs,SO,"Eldridge, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703914.png
33,Drew Daniel,G,"6' 7""",205 lbs,SO,"West Des Moines, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703915.png
34,James Betz,F,"6' 6""",226 lbs,JR,"Ventura, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431904.png
50,Austin Phyfe,F,"6' 9""",250 lbs,SR,"Waverly, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279169.png
