player_id,number,name,position,height,weight,class,hometown,player_image
4397737,0,Isaiah Mason,G,"6' 4""",175 lbs,SO,"Bowling Green, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898163.png
4702717,1,Trey Robinson,G,"6' 6""",220 lbs,JR,"Hamilton, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702713.png
4397774,2,Sam Vinson,G,"6' 5""",205 lbs,SO,"Fort Thomas, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898164.png
4702718,3,Marques Warrick,G,"6' 2""",185 lbs,JR,"Lexington, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702714.png
4898163,4,A'lahn Sumler,G,"6' 3""",185 lbs,FR,"Buford, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106775.png
5106778,5,LJ Wells,F,"6' 8""",205 lbs,FR,"Eau Claire, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106776.png
4898167,10,Imanuel Zorgvol,C,"7' 0""",215 lbs,SO,"Paramaribo, Suriname",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898165.png
5106777,11,Xavier Rhodes,G,"6' 1""",170 lbs,SR,"Lee's Summit, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106777.png
4702713,12,Mitchel Minor,G,"5' 10""",175 lbs,FR,"Taylor Mill, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106778.png
5106779,13,Cole Sherman,G,"5' 11""",190 lbs,FR,"Louisville, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106779.png
5106775,15,Cesar Tchilombo,F,"6' 9""",205 lbs,FR,"Goma, Democratic Republic of Congo",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106780.png
5106780,21,Chris Brandon,F,"6' 8""",220 lbs,SR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397737.png
4898164,22,Trevon Faulkner,G,"6' 4""",200 lbs,SR,"Harrodsburg, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397774.png
4702714,24,Jake Evans,G,"6' 1""",190 lbs,JR,"Louisville, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702717.png
5106776,34,Hubertas Pivorius,G,"6' 2""",170 lbs,SO,"Vilnius, Lithuania",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898167.png
4898165,42,Noah Hupmann,C,"7' 1""",225 lbs,JR,"Union, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702718.png
