number,name,position,height,weight,class,hometown,player_image
0,Chandler Jackson,G,"6' 5""",215 lbs,FR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4712843.png
1,Jalen Warley,G,"6' 6""",200 lbs,SO,"Mount Airy, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683147.png
3,Cameron Corhen,F,"6' 10""",225 lbs,FR,"Allen, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4712902.png
4,Caleb Mills,G,"6' 5""",180 lbs,JR,"Arden, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4412211.png
5,De'Ante Green,F,"6' 10""",210 lbs,FR,"Asheville, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4684795.png
10,Jeremiah Bembry,G,"6' 6""",185 lbs,FR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4899784.png
11,Baba Miller,F,"6' 11""",204 lbs,FR,"Mallorca, Spain",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5075626.png
12,Tom House,G,"6' 7""",200 lbs,FR,"Dayton, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896557.png
21,Cam'Ron Fletcher,G,"6' 7""",215 lbs,JR,"St. Louis, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432182.png
22,Darin Green Jr.,G,"6' 5""",195 lbs,JR,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593839.png
24,Naheem McLeod,C,"7' 4""",255 lbs,SO,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897004.png
33,Jaylan Gainey,F,"6' 10""",220 lbs,SR,"Greensboro, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397913.png
35,Matthew Cleveland,G,"6' 7""",200 lbs,SO,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897007.png
40,Isaac Spainhour,G,"6' 3""",180 lbs,SO,"King, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701241.png
41,R.J. Morris,G,"6' 3""",185 lbs,FR,"Jupiter, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105439.png
42,Cleveland Yates,G,"6' 2""",214 lbs,JR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4598818.png
43,Tibor Palinkas,G,"6' 4""",190 lbs,JR,"Lengyeltoti, Hungary",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105440.png
44,Max Thorpe,G,"6' 3""",175 lbs,SO,"Clearwater, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701242.png
45,Michael Brown,F,"6' 7""",220 lbs,SO,"Fort Washington, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897003.png
51,Sola Adebisi,F,"6' 6""",190 lbs,JR,"Milton, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5114809.png
