number,name,position,height,weight,class,hometown,player_image
1,Quinlan Bennett,G,"6' 4""",190 lbs,JR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703627.png
2,Alec Rosner,G,"6' 3""",--,SR,"Appleton, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108993.png
3,KJ Lee,G,"6' 8""",170 lbs,SO,"O' Fallon, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897229.png
4,Jesiah West,F,"6' 5""",--,JR,"Elizabeth, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108994.png
5,Trenton Massner,G,"6' 2""",175 lbs,SR,"Wapello, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594126.png
10,JJ Kalakon,G,"6' 5""",--,JR,"Louisville, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108995.png
11,De' Meiko Anderson,G,"6' 0""",--,FR,"Minneapolis, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108996.png
12,Vuk Stevanic,C,"6' 8""",228 lbs,SR,"Jagodina, Serbia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703184.png
13,Braden Lamar,G,"6' 5""",190 lbs,SO,"Las Vegas, NV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702618.png
15,Stephan Gabriel,F,"6' 7""",225 lbs,JR,"Irvington, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431958.png
20,Cody Collinsworth,C,"7' 1""",230 lbs,JR,"Lindale, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431929.png
21,Robert Jeter IV,G,"6' 0""",180 lbs,SO,"Woodbury, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702621.png
22,Elijah Farr,F,"6' 8""",240 lbs,JR,"Kansas City, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897286.png
25,Dirin Birhiray,G,"6' 5""",--,FR,"Indianapolis, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108997.png
30,Jake Fisher,G,"6' 3""",--,FR,"Oconomowoc, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108998.png
40,Matthew Wade,G,"6' 0""",160 lbs,SO,"Milwaukee, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702625.png
