number,name,position,height,weight,class,hometown,player_image
0,Antoine Davis,G,"6' 1""",165 lbs,SR,"Birmingham, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397732.png
1,T.J. Moss,G,"6' 4""",180 lbs,SR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396947.png
2,Kyle LeGreair,G,"6' 0""",180 lbs,JR,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4567749.png
4,Marcus Tankersley,G,"6' 4""",193 lbs,FR,"Chattanooga, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106744.png
5,Sonny Johnson,G,"5' 10""",160 lbs,FR,"Cleveland, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106745.png
10,Jamail Pink,G,"6' 1""",164 lbs,SO,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592902.png
11,Gerald Liddell,F,"6' 8""",203 lbs,SR,"Cibolo, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397076.png
12,Jordan Phillips,F,"6' 7""",215 lbs,SR,"Fort Worth, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395707.png
13,Isaiah Jones,G,"6' 8""",209 lbs,FR,"Nashville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067423.png
14,Jayden Stone,G,"6' 4""",195 lbs,JR,"Perth, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432196.png
15,Arashma Parks,F,"6' 9""",230 lbs,SR,"Cleveland, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396652.png
21,A.J. Oliver,G,"6' 5""",200 lbs,SR,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5113995.png
23,Damezi Anderson,F,"6' 7""",230 lbs,SR,"South Bend, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397012.png
33,Buay Koka,C,"7' 1""",202 lbs,SR,"Nasir, South Sudan",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278375.png
41,Tobin Schwannecke,G,"6' 3""",190 lbs,SO,"Traverse City, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106747.png
