number,name,position,height,weight,class,hometown,player_image
0,Brenton Knapper,G,"6' 0""",170 lbs,FR,"Ontario, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897209.png
1,Carlos Stewart,G,"6' 1""",185 lbs,SO,"Baton Rouge, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683956.png
2,Carlos Marshall Jr.,G,"6' 6""",205 lbs,SR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593725.png
3,Kosy Akametu,G,"6' 5""",210 lbs,FR,"Carson, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5109787.png
4,Giordan Williams,G,"6' 4""",191 lbs,SR,"Carson, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432146.png
12,Jaden Bediako,C,"6' 10""",245 lbs,SR,"Brampton, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431889.png
13,Christoph Tilly,C,"7' 0""",225 lbs,FR,"Berlin, Germany",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5109790.png
14,Keshawn Justice,F,"6' 7""",225 lbs,SR,"Madison, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397751.png
15,Jacob Holt,F,"6' 9""",235 lbs,SO,"Delta, BC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897210.png
21,Camaron Tongue,F,"6' 7""",220 lbs,SO,"Medfield, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4684310.png
22,Brandin Podziemski,G,"6' 5""",205 lbs,SO,"Greenfield, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4709138.png
23,Parker Braun,F,"6' 10""",215 lbs,SR,"Overland Park, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396957.png
31,Malachi Douyon,G,"6' 3""",180 lbs,FR,"Santa Cruz, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5109788.png
44,Jake Ensminger,G,"6' 9""",205 lbs,FR,"Ulm, Germany",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5109789.png
50,Brendan Yarusso,G,"6' 1""",160 lbs,FR,"Lombard, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5109791.png
