number,name,position,height,weight,class,hometown,player_image
0,Tyler Morman,F,"6' 7""",221 lbs,SR,"Mableton, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593131.png
1,Austin Crowley,G,"6' 4""",184 lbs,JR,"West Point, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431758.png
2,Neftali Alvarez,G,"6' 0""",196 lbs,JR,"Catano, Puerto Rico",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398075.png
3,Mo Arnold,G,"6' 1""",181 lbs,JR,"Picayune, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592260.png
4,Denijay Harris,F,"6' 6""",196 lbs,JR,"Columbus, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593268.png
5,DeAndre Pinckney,F,"6' 8""",223 lbs,SR,"Carol City, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703112.png
10,Cobie Montgomery,G,"6' 3""",200 lbs,JR,"Louisville, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106454.png
11,Victor Hart,F,"6' 6""",204 lbs,JR,"Miami, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897495.png
12,Nico Aguirre,G,"6' 0""",170 lbs,SR,"Castro, Chile",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592596.png
14,Trey Alfonso,G,"6' 1""",176 lbs,SO,"Chalmette, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897559.png
15,Donovan Ivory,G,"6' 8""",195 lbs,JR,"Kaukauna, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592915.png
20,Jeffery Armstrong,G,"5' 11""",171 lbs,SO,"Rainsville, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593269.png
21,GianFranco Grafals,G,"6' 2""",173 lbs,JR,"San Sebastian, Puerto Rico",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4905744.png
22,Felipe Haase,F,"6' 9""",245 lbs,SR,"Osorno, Chile",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278110.png
25,Marcelo Perez,G,"6' 4""",217 lbs,SR,"Talca, Chile",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106455.png
55,Tate Ryder,G,"6' 0""",167 lbs,JR,"Oak Grove, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897560.png
