number,name,position,height,weight,class,hometown,player_image
1,Will Richardson,G,"6' 3""",170 lbs,FR,"Teaneck, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105887.png
2,Khalid Moore,F,"6' 7""",208 lbs,SR,"Elmont, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395632.png
3,Darius Quisenberry,G,"6' 2""",188 lbs,SR,"Springfield, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397790.png
4,Noah Best,G,"6' 5""",175 lbs,FR,"Bronx, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105888.png
5,Angel Montas,F,"6' 6""",228 lbs,FR,"Romana, Dominican Republic",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105889.png
10,Kyle Rose,G,"6' 4""",192 lbs,JR,"Upper Marlboro, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592315.png
11,Romad Dean,F,"6' 7""",210 lbs,FR,"Freeport, GB",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105890.png
12,Wayne Franklin,G,"6' 1""",185 lbs,FR,"Paramus, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105891.png
13,Zach Riley,G,"6' 5""",195 lbs,SO,"Auckland, New Zealand",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4914388.png
14,Albe Evans,G,"5' 11""",160 lbs,JR,"Schuylkill Haven, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700881.png
15,Rostyslav Novitskyi,C,"6' 10""",225 lbs,SR,"Kyiv, Ukraine",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897084.png
22,Brian Nussbaum,G,"6' 2""",185 lbs,SO,"North Salem, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105892.png
23,Patrick Kelly,F,"6' 9""",220 lbs,SO,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432014.png
24,Antrell Charlton,G,"6' 5""",205 lbs,JR,"Live Oak, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897085.png
25,Luke Hardenburg,G,"6' 6""",183 lbs,FR,"Dallas, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105893.png
30,Abdou Tsimbila,F,"6' 9""",245 lbs,JR,"Yaounde, Cameroon",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702329.png
31,Elijah Gray,F,"6' 8""",220 lbs,FR,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105894.png
