number,name,position,height,weight,class,hometown,player_image
0,Clark Slajchert,G,"6' 1""",170 lbs,JR,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702954.png
1,Colin Chambers,G,"6' 0""",195 lbs,JR,"Malvern, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702955.png
2,Jonah Charles,G,"6' 4""",200 lbs,SR,"Roselle, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593350.png
3,Jordan Dingle,G,"6' 3""",195 lbs,JR,"Valley Stream, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593351.png
4,Cam Thrower,G,"6' 3""",190 lbs,FR,"Manhattan Beach, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107164.png
5,Max Lorca-Lloyd,C,"6' 9""",225 lbs,SR,"Melbourne, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431800.png
10,Eddie Holland III,G,"6' 6""",210 lbs,SO,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898226.png
11,Michael Moshkovitz,F,"6' 7""",230 lbs,SR,"Jerusalem, Israel",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702956.png
12,Gus Larson,C,"6' 10""",210 lbs,SO,"New Canaan, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898223.png
13,Nick Spinoso,F,"6' 9""",240 lbs,SO,"Port Washington, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898224.png
14,Max Martz,F,"6' 6""",215 lbs,JR,"Upper Arlington, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593353.png
15,Andrew Laczkowski,G,"6' 6""",200 lbs,JR,"Dallas, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702957.png
22,Lucas Monroe,G,"6' 6""",200 lbs,SR,"Abington, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593352.png
24,Reese McMullen,G,"6' 3""",185 lbs,SO,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898225.png
34,Chris Ubochi,C,"6' 9""",215 lbs,FR,"Lagos, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107165.png
40,George Smith,G,"6' 4""",205 lbs,SO,"Salem, NH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898227.png
