player_id,number,name,position,height,weight,class,hometown,player_image
4431993,0,DJ Horne,G,"6' 1""",175 lbs,SR,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431993.png
4589483,1,Jayden Taylor,G,"6' 4""",195 lbs,JR,"Indianapolis, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4589483.png
4702046,2,Kam Woods,G,"6' 2""",185 lbs,JR,"Bessemer, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702046.png
5106259,3,MJ Rice,G,"6' 5""",215 lbs,SO,"Henderson, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106259.png
4683842,4,LJ Thomas,G,"6' 2""",205 lbs,SO,"Plant City, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683842.png
4697269,10,Breon Pass,G,"6' 0""",175 lbs,JR,"Reidsville, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4697269.png
4848630,11,Dennis Parker Jr.,G,"6' 6""",205 lbs,FR,"Richmond, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4848630.png
4683635,12,Michael O'Connell,G,"6' 2""",195 lbs,SR,"Mineola, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683635.png
5105429,13,KJ Keatts,G,"5' 10""",165 lbs,SO,"Cary, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105429.png
4431704,14,Casey Morsell,G,"6' 3""",200 lbs,SR,"Fort Washington, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431704.png
4897398,20,Alex Nunnally,G,"6' 2""",180 lbs,JR,"Cary, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897398.png
5105430,22,Jordan Snell,G,"6' 2""",165 lbs,SO,"Cary, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105430.png
5105541,23,Mohamed Diarra,F,"6' 10""",215 lbs,JR,"Montreuil, France",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105541.png
4683542,24,Ernest Ross,F,"6' 9""",200 lbs,JR,"Alachua, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683542.png
4396933,30,DJ Burns Jr.,F,"6' 9""",275 lbs,SR,"Rock Hill, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396933.png
4684998,34,Ben Middlebrooks,F,"6' 10""",240 lbs,JR,"Fort Lauderdale, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4684998.png
