number,name,position,height,weight,class,hometown,player_image
0,Kieffer Punter,G,"6' 5""",175 lbs,SR,"Bronx, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702044.png
1,Darius McNeill,G,"6' 3""",185 lbs,SR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278139.png
2,Aamer Muhammad,G,"6' 1""",195 lbs,JR,"Rio Rancho, NM",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106446.png
3,Duke Miles,G,"6' 2""",175 lbs,SO,"Montgomery, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702049.png
4,Andre Young,G,"5' 11""",160 lbs,FR,"Mableton, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106447.png
5,Christyon Eugene,G,"6' 3""",210 lbs,JR,"Spring, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897147.png
10,Zay Williams,F,"6' 9""",190 lbs,SR,"Birmingham, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397711.png
11,Nelson Phillips,G,"6' 3""",190 lbs,SR,"Warner Robins, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397533.png
12,Kirk Cole,G,"6' 2""",160 lbs,SO,"Yukon, OK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897148.png
13,Randi Ovalle,F,"6' 7""",210 lbs,FR,"Santiago, Dominican Republic",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106448.png
15,Jackson Fields,F,"6' 8""",210 lbs,FR,"Missouri City, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106449.png
21,Nate Tshimanga,F,"6' 10""",230 lbs,SO,"Montreal, PQ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4709322.png
30,Christian Turner,F,"6' 7""",220 lbs,SO,"Grand Prairie, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702052.png
32,Lydell Geffrard,F,"6' 8""",245 lbs,SR,"New York, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702053.png
33,DJ Jamerson,F,"6' 7""",190 lbs,FR,"Montgomery, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5114352.png
34,DJ Roberts,G,"6' 1""",160 lbs,SO,"Monroeville, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897150.png
35,Remy Graham,G,"6' 5""",180 lbs,FR,"Panama City, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106450.png
55,Kamryn Mitchell,F,"6' 4""",185 lbs,FR,"Dothan, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106451.png
