number,name,position,height,weight,class,hometown,player_image
0,Earl Timberlake,G,"6' 6""",220 lbs,JR,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432193.png
1,Antwan Walker,F,"6' 8""",230 lbs,SR,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278567.png
2,Erickson Bans,G,"5' 11""",175 lbs,JR,"Pawtucket, RI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703138.png
3,Sherif Gross-Bullock,G,"6' 5""",215 lbs,SR,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431790.png
4,Tyler Brelsford,G,"6' 4""",183 lbs,JR,"Ellicott City, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4606833.png
5,Charles Pride,G,"6' 4""",200 lbs,SR,"Syracuse, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593263.png
10,Todd Rochelle,G,"6' 3""",185 lbs,FR,"Queens, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107100.png
11,Joe Moon IV,G,"6' 2""",190 lbs,JR,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703137.png
12,Timmy Kiggins,G,"6' 0""",180 lbs,SR,"Westbury, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593264.png
13,Mike Marshall Jr.,F,"6' 3""",185 lbs,SO,"Weymouth, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898363.png
14,Liam Dunfee,F,"6' 6""",225 lbs,SO,"Nahant, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898364.png
15,John Shannon,F,"6' 4""",200 lbs,SO,"Milford, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107101.png
20,Miles Latimer,G,"6' 6""",186 lbs,SR,"Fairfax, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396584.png
22,Chauncey Hawkins,G,"5' 8""",172 lbs,SR,"Spring Valley, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279649.png
23,Kvonn Cramer,F,"6' 7""",225 lbs,JR,"Wilmington, DE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592957.png
24,Tay Mosher,F,"6' 8""",215 lbs,SO,"The Colony, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4708219.png
25,Doug Edert,G,"6' 2""",185 lbs,SR,"Nutley, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432977.png
50,Josh Ozabor,F,"6' 7""",220 lbs,SO,"Johannesburg, South Africa",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898366.png
