number,name,position,height,weight,class,hometown,player_image
1,J.J. Starling,G,"6' 4""",200 lbs,FR,"Baldwinsville, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683697.png
2,Ven-Allen Lubin,F,"6' 8""",226 lbs,FR,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4684799.png
3,Trey Wertz,G,"6' 5""",193 lbs,SR,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397753.png
4,Alex Wade,G,"6' 0""",170 lbs,SO,"San Diego, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897400.png
5,Cormac Ryan,G,"6' 5""",195 lbs,SR,"New York, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397114.png
10,Marcus Hammond,G,"6' 4""",188 lbs,SR,"Queens, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398404.png
12,Tony Sanders Jr.,G,"6' 7""",215 lbs,JR,"Miami, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701838.png
13,Dom Campbell,F,"6' 9""",268 lbs,FR,"Scarborough, ME",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4874685.png
14,Nate Laszewski,F,"6' 10""",230 lbs,SR,"Jupiter, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395665.png
20,J.R. Konieczny,G,"6' 7""",202 lbs,SO,"South Bend, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4575837.png
23,Dane Goodwin,G,"6' 6""",214 lbs,SR,"Upper Arlington, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395667.png
24,Robby Carmody,G,"6' 4""",205 lbs,SR,"Mars, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395668.png
25,Matt Zona,F,"6' 9""",242 lbs,JR,"Blauvelt, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433574.png
