player_id,number,name,position,height,weight,class,hometown,player_image
4431933,0,KK Curry,F,"6' 6""",205 lbs,SR,"Cleveland, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431933.png
4623861,1,Koby Jeffries,G,"6' 3""",195 lbs,JR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4623861.png
5108977,2,Issa Muhammad,F,"6' 9""",245 lbs,SR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108977.png
4702063,3,Jordan Sears,G,"5' 11""",185 lbs,JR,"Daytona Beach, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702063.png
4912957,4,Justus Jackson,G,"6' 1""",175 lbs,JR,"Surprise, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4912957.png
5107607,5,Jalen Myers,F,"6' 8""",200 lbs,JR,"Huntsville, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5107607.png
5177615,10,Braylon Jackson,G,"6' 0""",165 lbs,FR,"East Dublin, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5177615.png
4593930,11,Desmond Williams,G,"6' 1""",190 lbs,SR,"Montgomery, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593930.png
4703423,13,Kenny White Jr.,F,"6' 7""",225 lbs,JR,"Madisonville, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703423.png
4590357,15,Christian Fussell,F,"6' 10""",220 lbs,JR,"Decatur, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4590357.png
4703345,21,Sebastian Mendoza,G,"6' 3""",195 lbs,JR,"Riverside, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703345.png
5177616,32,Yassin Hussein,F,"6' 9""",235 lbs,JR,"Cairo, Egypt",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5177616.png
4432515,35,Jacob Crews,G,"6' 8""",210 lbs,JR,"Hilliard, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432515.png
4897336,55,David Kamwanga,F,"6' 7""",220 lbs,JR,"Kinshasa, Congo",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897336.png
