player_id,number,name,position,height,weight,class,hometown,player_image
4431909,0,Ethan Brittain-Watts,G,"6' 2""",180 lbs,SR,"Indianapolis, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431909.png
4702488,2,Caelan Jones,G,"6' 5""",190 lbs,JR,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702488.png
4684448,3,Malcolm Chimezie,F,"6' 8""",220 lbs,SO,"Yonkers, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4684448.png
4280039,5,Walter Whyte,G,"6' 6""",210 lbs,SR,"New Haven, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280039.png
4593079,13,Daman Tate,G,"6' 5""",190 lbs,JR,"Roxbury, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593079.png
5105663,14,Nic Nobili,F,"6' 10""",220 lbs,FR,"Bologna, Italy",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105663.png
4397631,15,Jonas Harper,G,"6' 2""",190 lbs,SR,"Stamford, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397631.png
4597892,20,Jordan Tab,G,"6' 2""",185 lbs,SR,"San Diego, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4597892.png
4702489,21,Andrew Patnode,F,"6' 8""",230 lbs,JR,"Saratoga Springs, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702489.png
4590364,22,Anthony Morales,G,"6' 8""",195 lbs,JR,"Boston, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4590364.png
4702490,24,Miles Brewster,G,"6' 3""",175 lbs,JR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702490.png
4397839,25,Nevin Zink,F,"6' 9""",230 lbs,SR,"Newtown, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397839.png
5105665,30,Ben Roy,G,"6' 2""",185 lbs,FR,"Spring Lake Heights, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105665.png
4597893,31,Michael Quinn,G,"6' 0""",180 lbs,SR,"Taunton, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4597893.png
4597894,34,Tim Uzoegbu,F,"6' 4""",185 lbs,SR,"Medway, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4597894.png
4397634,35,Fletcher Tynen,G,"6' 7""",195 lbs,SR,"Torrance, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397634.png
5105666,41,Otto Landrum,F,"6' 9""",215 lbs,FR,"Manitou Springs, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105666.png
