player_id,number,name,position,height,weight,class,hometown,player_image
4898212,0,Jaden Cooper,G,"6' 3""",185 lbs,JR,"Goldsboro, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898212.png
5106235,1,Avery Brown,G,"6' 4""",190 lbs,SO,"Beacon Falls, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106235.png
5106236,2,Kenny Noland,G,"6' 2""",185 lbs,SO,"Apex, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106236.png
4702974,3,Zavian McLean,G,"6' 4""",205 lbs,SR,"Spring Lake, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702974.png
4702975,4,Liam Murphy,F,"6' 7""",215 lbs,SR,"Staten Island, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702975.png
5175886,5,Nicolo Romanelli,G,"6' 2""",175 lbs,FR,"Sydney, Australia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5175886.png
4702976,11,Josh Odunowo,F,"6' 6""",215 lbs,SR,"Laurel, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702976.png
5106237,13,Blair Thompson,F,"6' 8""",205 lbs,SO,"New York, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106237.png
4898213,15,Geronimo Rubio De La Rosa,G,"6' 2""",180 lbs,JR,"Santiago, Dominican Republic",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898213.png
4898214,20,Robbie Stankard,F,"6' 9""",230 lbs,JR,"Westwood, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898214.png
5175887,22,Richard Nweke,F,"6' 7""",220 lbs,FR,"Anambra State, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5175887.png
5113287,23,Zine Eddine Bedri,F,"6' 10""",235 lbs,SO,"Tebessa, Algeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5113287.png
5175888,24,Arop Arop,F,"6' 11""",185 lbs,FR,"Fort Worth, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5175888.png
4898215,34,Jake Tavroff,C,"6' 9""",245 lbs,JR,"Oceanside, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898215.png
4683745,35,Noah Robledo,F,"6' 5""",200 lbs,JR,"Leander, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683745.png
