number,name,position,height,weight,class,hometown,player_image
0,Kacper Klaczek,F,"6' 8""",230 lbs,SO,"Chorzow, Poland",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897053.png
1,Christian Winborne,G,"6' 2""",185 lbs,FR,"Baltimore, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105975.png
2,Erik Reynolds II,G,"6' 2""",175 lbs,SO,"Temple Hills, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683952.png
3,Cameron Brown,G,"6' 5""",220 lbs,SR,"Laurel, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592476.png
5,Lynn Greer III,G,"6' 2""",190 lbs,SO,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433175.png
10,Anton Jansson,C,"6' 11""",250 lbs,JR,"Stockholm, Sweden",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701029.png
12,Quin Berger,G,"6' 1""",200 lbs,FR,"Malvern, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105976.png
13,Rasheer Fleming,F,"6' 9""",220 lbs,FR,"Camden, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105977.png
15,Cooper Vogel,C,"6' 3""",180 lbs,JR,"Howell, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4912716.png
20,Chris Arizin,G,"6' 3""",200 lbs,JR,"Media, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4706891.png
22,Christ Essandoko,C,"7' 0""",285 lbs,FR,"Paris, France",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105978.png
25,Brian Geatens,G,"6' 0""",175 lbs,JR,"Harleysville, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4706892.png
32,Charles Coleman,C,"7' 0""",245 lbs,JR,"Boston, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431807.png
50,Ejike Obinna,C,"6' 10""",245 lbs,SR,"Enugu, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278125.png
55,Louis Bleechmore,F,"6' 5""",200 lbs,JR,"Sydney, NSW",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105979.png
