number,name,position,height,weight,class,hometown,player_image
0,Kevin Obanor,F,"6' 8""",235 lbs,SR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398304.png
1,Lamar Washington,G,"6' 4""",205 lbs,FR,"Portland, OR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106284.png
2,Pop Isaacs,G,"6' 2""",170 lbs,FR,"Las Vegas, NV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106285.png
3,D'Maurian Williams,G,"6' 3""",200 lbs,JR,"Phoenix, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702065.png
4,Robert Jennings,F,"6' 7""",225 lbs,FR,"Desoto, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106286.png
5,KJ Allen,F,"6' 6""",255 lbs,JR,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897776.png
11,Fardaws Aimaq,F,"6' 11""",245 lbs,SR,"Vancouver, BC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398226.png
12,Daniel Batcho,F,"6' 11""",235 lbs,SO,"Paris, France",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683631.png
13,CJ Williams,G,"6' 1""",155 lbs,FR,"Fayetteville, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106287.png
20,Jaylon Tyson,G,"6' 6""",210 lbs,SO,"Plano, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683747.png
22,Elijah Fisher,G,"6' 6""",190 lbs,FR,"Toronto, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5106288.png
23,De'Vion Harmon,G,"6' 2""",205 lbs,SR,"Denton, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431703.png
24,Kerwin Walton,G,"6' 5""",200 lbs,JR,"Hopkins, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4567079.png
