number,name,position,height,weight,class,hometown,player_image
0,Cody Pennebaker,G,"6' 5""",187 lbs,FR,"Brooklyn Park, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108080.png
1,Brian Gordon,PG,"6' 2""",193 lbs,FR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896919.png
2,Nate Calmese,G,"6' 2""",164 lbs,FR,"Gilbert, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108081.png
3,Jakevion Buckley,G,"6' 0""",162 lbs,JR,"Shelbyville, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108082.png
4,Chris Pryor,G,"5' 11""",152 lbs,JR,"Desoto, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108083.png
5,Terry Anderson,F,"6' 6""",190 lbs,JR,"Deer Park, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108084.png
12,Valentin Catt,C,"6' 10""",232 lbs,SO,"Orangefield, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896923.png
13,Jason Thirdkill Jr.,F,"6' 7""",189 lbs,FR,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108085.png
15,Yuto Yamanouchi-Williams,C,"6' 10""",--,FR,"Aizuwakamatsu, Japan",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108086.png
20,Adam Hamilton,C,"6' 9""",210 lbs,JR,"Buckeye, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108087.png
21,Trey Harris,G,"6' 5""",180 lbs,FR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896921.png
21,Max Pearcy,G,"6' 1""",170 lbs,FR,"Woodbine, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108088.png
22,Casey Brooks,G,"5' 9""",160 lbs,JR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896924.png
24,Brock McClure,G,"6' 6""",210 lbs,SO,"Lumberton, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896925.png
35,James Spencer III,F,"6' 6""",--,FR,"Brooklyn Park, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108089.png
