number,name,position,height,weight,class,hometown,player_image
0,Marsalis Roberson,G,"6' 6""",200 lbs,SO,"Oakland, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4698720.png
1,Joel Brown,G,"6' 3""",192 lbs,SR,"Brampton, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431787.png
2,Monty Bowser,F,"6' 7""",195 lbs,SO,"Oakland, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4591258.png
3,Jarred Hyder,G,"6' 3""",185 lbs,SR,"San Bernardino, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593047.png
10,Josh Ragsdale,G,"6' 4""",190 lbs,FR,"San Juan Capistrano, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105585.png
12,Jack McCloskey,G,"6' 4""",180 lbs,FR,"Santa Ana, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105586.png
13,Kuany Kuany,F,"6' 9""",200 lbs,SR,"Melbourne, VIC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432021.png
14,Grant Newell,F,"6' 8""",220 lbs,FR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105587.png
21,Lars Thiemann,F,"7' 1""",260 lbs,SR,"Krefeld, Germany",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433099.png
22,ND Okafor,F,"6' 9""",235 lbs,FR,"Dundalk, Ireland",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5105588.png
23,Obinna Anyanwu,F,"6' 7""",225 lbs,SO,"San Diego, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433276.png
24,Sam Alajiki,F,"6' 7""",230 lbs,SO,"Dundalk, Ireland",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4708166.png
32,Jalen Celestine,G,"6' 7""",215 lbs,JR,"Ajax, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4598611.png
33,DeJuan Clayton,G,"6' 2""",190 lbs,SR,"Bowie, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067878.png
51,Wrenn Robinson,G,"6' 2""",185 lbs,SO,"Oakland, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5117833.png
55,Devin Askew,G,"6' 3""",198 lbs,JR,"Sacramento, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702467.png
