player_id,number,name,position,height,weight,class,hometown,player_image
5108759,0,Kanye Jones,G,"6' 4""",190 lbs,SO,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108759.png
4396610,1,LaQuill Hardnett,F,"6' 8""",205 lbs,SR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396610.png
4898368,2,Kidtrell Blocker,G,"6' 5""",185 lbs,SO,"Rochester, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898368.png
4898369,3,Curtis Jones,G,"6' 5""",180 lbs,SO,"Minneapolis, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898369.png
5108760,4,Armoni Foster,G,"6' 4""",180 lbs,SR,"Meadville, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108760.png
4898370,5,Zaakir Williamson,F,"6' 7""",230 lbs,FR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898370.png
4888718,10,Devin Ceaser,G,"6' 1""",172 lbs,FR,"Waldorf, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4888718.png
4709150,11,Kuluel Mading,F,"6' 9""",208 lbs,SO,"High Point, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4709150.png
5108761,13,Zid Powell,G,"6' 4""",195 lbs,JR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108761.png
4397162,22,Sy Chatman,F,"6' 8""",227 lbs,SR,"Minneapolis, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397162.png
4433527,23,Isaiah Adams,F,"6' 6""",210 lbs,JR,"Jacksonville, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433527.png
4897417,24,Jonnivius Smith,F,"6' 9""",200 lbs,JR,"Selma, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897417.png
5108762,31,Isaac Jack,C,"6' 11""",251 lbs,FR,"Port Alberni, BC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108762.png
5108763,33,Jaden Slaughter,G,"6' 5""",202 lbs,FR,"Buffalo, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/5108763.png
