game_id,date,opponent,location,team_score,opp_score,record
283190002,2008-11-14,Missouri State,H,75,60,1-0 (0-0)
283240002,2008-11-19,Mercer,H,74,78,1-1 (0-0)
283270002,2008-11-22,George Washington,H,83,71,2-1 (0-0)
283300002,2008-11-25,Bethune-Cookman,H,61,46,3-1 (0-0)
283332168,2008-11-28,Dayton,N,59,60,3-2 (0-0)
283342460,2008-11-29,Northern Iowa,N,93,105,3-3 (0-0)
283382752,2008-12-03,Xavier,A,74,81,3-4 (0-0)
283410002,2008-12-06,UL Monroe,H,78,55,4-4 (0-0)
283520002,2008-12-17,Tuskegee,H,75,32,5-4 (0-0)
283550258,2008-12-20,Virginia,A,58,56,6-4 (0-0)
283570002,2008-12-22,Alabama State,H,77,72,7-4 (0-0)
283640002,2008-12-29,Alabama A&M,H,82,40,8-4 (0-0)
283660002,2008-12-31,SE Louisiana,H,77,65,9-4 (0-0)
290030002,2009-01-03,Tulane,H,78,53,10-4 (0-0)
290102579,2009-01-10,South Carolina,A,56,68,10-5 (0-1)
290140002,2009-01-14,Florida,H,65,68,10-6 (0-2)
290170002,2009-01-17,Alabama,H,85,71,11-6 (1-2)
290210096,2009-01-21,Kentucky,A,64,73,11-7 (1-3)
290240008,2009-01-24,Arkansas,A,73,51,12-7 (2-3)
290270002,2009-01-27,UT Rio Grande Valley,H,66,63,13-7 (2-3)
290310002,2009-01-31,Vanderbilt,H,75,82,13-8 (2-4)
290350145,2009-02-04,Ole Miss,A,59,78,13-9 (2-5)
290380002,2009-02-07,Tennessee,H,78,77,14-9 (3-5)
290420002,2009-02-11,Arkansas,H,75,62,15-9 (4-5)
290450002,2009-02-14,Mississippi State,H,91,76,16-9 (5-5)
290490061,2009-02-18,Georgia,A,71,59,17-9 (6-5)
290520099,2009-02-21,LSU,A,72,79,17-10 (6-6)
290560002,2009-02-25,Ole Miss,H,77,64,18-10 (7-6)
290590344,2009-02-28,Mississippi State,A,76,58,19-10 (8-6)
290620333,2009-03-03,Alabama,A,77,73,20-10 (9-6)
290660002,2009-03-07,LSU,H,69,53,21-10 (10-6)
290720002,2009-03-13,Florida,N,61,58,22-10 (10-6)
290732633,2009-03-14,Tennessee,N,85,94,22-11 (10-6)
290770002,2009-03-18,UT Martin,H,87,82,23-11 (10-6)
290790002,2009-03-20,Tulsa,H,74,55,24-11 (10-6)
290830002,2009-03-24,Baylor,H,72,74,24-12 (10-6)
