game_id,date,opponent,location,team_score,opp_score,record
283222166,2008-11-17,Davidson,N,64,99,0-1 (0-0)
283230256,2008-11-18,Mississippi Valley State,N,62,54,1-1 (0-0)
283260256,2008-11-21,Kennesaw State,H,82,69,2-1 (0-0)
283290256,2008-11-24,Loyola MD,H,54,64,2-2 (0-0)
283300256,2008-11-25,Florida Atlantic,H,81,64,3-2 (0-0)
283352230,2008-11-30,Fordham,A,73,53,4-2 (0-0)
283382344,2008-12-03,Longwood,A,76,79,4-3 (0-0)
283410256,2008-12-06,Northeastern,H,55,60,4-4 (0-1)
283492515,2008-12-14,Radford,A,85,81,5-4 (0-1)
283532413,2008-12-18,Morehead State,A,74,62,6-4 (0-1)
283570256,2008-12-22,Seton Hall,H,70,64,7-4 (0-1)
283642638,2008-12-29,UTEP,N,66,79,7-5 (0-1)
283652057,2008-12-30,Belmont,N,81,64,8-5 (0-1)
290030119,2009-01-03,Towson,A,57,58,8-6 (0-2)
290050256,2009-01-05,Drexel,H,66,60,9-6 (1-2)
290070295,2009-01-07,Old Dominion,A,70,62,10-6 (2-2)
290102729,2009-01-10,William & Mary,A,74,65,11-6 (3-2)
290140256,2009-01-14,UNC Wilmington,H,79,58,12-6 (4-2)
290172244,2009-01-17,George Mason,A,57,71,12-7 (4-3)
290210256,2009-01-21,Towson,H,70,59,13-7 (5-3)
290240256,2009-01-24,Hofstra,H,68,69,13-8 (5-4)
290280256,2009-01-28,Old Dominion,H,74,80,13-9 (5-5)
290310350,2009-01-31,UNC Wilmington,A,79,73,14-9 (6-5)
290352247,2009-02-04,Georgia State,A,82,69,15-9 (7-5)
290380256,2009-02-07,George Mason,H,68,66,16-9 (8-5)
290422670,2009-02-11,VCU,A,71,76,16-10 (8-6)
290450256,2009-02-14,William & Mary,H,76,67,17-10 (9-6)
290492275,2009-02-18,Hofstra,A,96,99,17-11 (9-7)
290520256,2009-02-21,Gardner-Webb,H,90,78,18-11 (9-7)
290560256,2009-02-25,VCU,H,52,71,18-12 (9-8)
290590048,2009-02-28,Delaware,A,65,79,18-13 (9-9)
290650256,2009-03-06,William & Mary,N,70,48,19-13 (9-9)
290662244,2009-03-07,George Mason,N,53,61,19-14 (9-9)
290770256,2009-03-18,Mt. St. Mary's,H,69,58,20-14 (9-9)
290832335,2009-03-23,Liberty,A,88,65,21-14 (9-9)
290850295,2009-03-26,Old Dominion,A,43,81,21-15 (9-9)
